id,uid,country,country_id,state,state_id,city,street,open_time,close_time,lat,lng,timezone
5590,vtsqi,Argentina,194,Santa Fe,182,Rosario,San Luis 2585,20:00:00,20:00:00,0,0,America/Cordoba
5591,natfb,Argentina,194,Santa Fe,182,Rosario,alberto paz bis 1065,20:00:00,20:00:00,0,0,America/Cordoba
5592,ymjrt,Argentina,194,Santa Fe,182,Rosario,Sarmiento 698,20:00:00,20:00:00,-32.945207,-60.637869,America/Cordoba
5593,ys8jf,Argentina,194,Santa Fe,182,Rosario,Blvd Oroño Bis 90,20:00:00,20:00:00,-32.936266,-60.65183,America/Cordoba
5594,gtet4,Argentina,194,Santa Fe,182,Rosario,h. yrigoyen 2880 ,20:00:00,20:00:00,-32.928118,-60.812041,America/Cordoba
5595,ekg4l,Argentina,194,Santa Fe,182,Rosario,schweitzer 9020 ,20:00:00,20:00:00,-32.9145,-60.759954,America/Cordoba
5596,no4z2,Argentina,194,Santa Fe,182,Rosario,EL CHOCON 680,20:00:00,20:00:00,-32.818514,-60.702701,America/Cordoba
5597,n1tuz,Argentina,194,Santa Fe,182,Rosario,AVDA EUDORO CARRASCO BAJADA 2055,20:00:00,20:00:00,-32.893163,-60.686019,America/Cordoba
5598,hn17u,Argentina,194,Santa Fe,182,Rosario,AVDA EUDORO CARRASCO /Y CORDIBIOLA,20:00:00,20:00:00,-32.88092,-60.687437,America/Cordoba
5599,b8zvy,Argentina,194,Santa Fe,182,Rosario,Av. Eudoro Carrasco,18:00:00,02:00:00,-32.880906,-60.687442,America/Cordoba
5600,g7bz1,Argentina,194,Santa Fe,182,Rosario,BLVD RONDEAU 1898,20:00:00,20:00:00,0,0,America/Cordoba
5601,j2tja,Argentina,194,Santa Fe,182,Rosario,AVDA EUDORO CARRASCO 4174,20:00:00,20:00:00,-32.873835,-60.688688,America/Cordoba
5602,k093v,Argentina,194,Santa Fe,182,Rosario,AVDA OVIDIO LAGOS BIS 98,20:00:00,20:00:00,-32.931875,-60.65899,America/Cordoba
5603,52sxn,Argentina,194,Santa Fe,182,Rosario,mendoza 4099,20:00:00,20:00:00,-32.944369,-60.680245,America/Cordoba
5604,52q8r,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Tinogasta,20:00:00,20:00:00,-34.600512,-58.495449,America/Buenos_Aires
5605,dq8dj,Argentina,194,Santa Fe,182,Rosario,avda de la paz 2704,00:00:00,00:00:00,-32.961951,-60.655023,America/Cordoba
5606,r8kig,Argentina,194,Santa Fe,182,Rosario,AVDA PELLEGRINI 904,20:00:00,20:00:00,-32.95771,-60.638155,America/Cordoba
5607,m27t3,Argentina,194,Santa Fe,182,Rosario,Francia 998,20:00:00,20:00:00,-32.94409,-60.666262,America/Cordoba
5608,a14au,Argentina,194,Santa Fe,182,Rosario,Avda Pellegrini1295,00:00:00,00:00:00,-32.956988,-60.643642,America/Cordoba
5614,ip8f9,Australia,200,Victoria,157,Essendon,350 Pascoe Vale Road,20:00:00,20:00:00,-37.743929,144.928213,Australia/Melbourne
5617,9izvr,Canada,195,Ontario,49,Owen Sound,1020 10th Street West,20:00:00,20:00:00,44.563062,-80.967932,America/Toronto
5622,8nm9g,Canada,195,Québec,46,Montréal,900 Boulevard René-Lévesque Ouest,20:00:00,20:00:00,45.500618,-73.567779,America/Toronto
5625,cu9qp,Argentina,194,Buenos Aires (Capital Federal),98,Buenos Aires,Donado,20:00:00,20:00:00,-34.575582,-58.472789,America/Buenos_Aires
5626,2vh0a,Canada,195,Ontario,49,Mississauga,City Centre Drive #2-815,20:00:00,20:00:00,43.593879,-79.643227,America/Toronto
5633,0dhuj,Canada,195,Ontario,49,Kitchener,1120 Victoria Street North,20:00:00,20:00:00,43.466814,-80.458688,America/Toronto
5634,hgibj,Canada,195,Ontario,49,Ottawa,555 Wellington Street,10:30:00,02:00:00,45.419544,-75.712872,America/Toronto
5635,m9z9w,Canada,195,Alberta,50,Calgary,219 17 Avenue Southwest,20:00:00,20:00:00,51.037533,-114.067141,America/Edmonton
5646,ct8nc,Canada,195,Québec,46,Sainte-Agathe-des-Monts, Rue Principale Est,20:00:00,20:00:00,46.046477,-74.283234,America/Toronto
5648,z9f3c,Canada,195,Québec,46,Ville de Québec,Rue Saint-Jean,20:00:00,20:00:00,46.814801,-71.209054,America/Toronto
5649,xjmn3,Canada,195,Québec,46,Ville de Québec,481 Rue Saint-Joseph Est,20:00:00,20:00:00,46.814406,-71.223688,America/Toronto
5650,xad3h,China,36,Guangdong 广东,186,广州,广州市天河区龙口西路3号保利中辰广场二楼 ,20:00:00,20:00:00,23.134266,113.337471,Asia/Shanghai
5651,rko2d,China,36,Guangdong 广东,186,广州,广州市天河区花城大道89号珠江新城花城汇,20:00:00,20:00:00,23.122243,113.324932,Asia/Shanghai
5671,xwlr0,Canada,195,Ontario,49,Sudbury,86 Durham st ,00:00:00,00:00:00,46.491667,-80.994794,America/Toronto
5672,a931u,Australia,200,South Australia,155,West  Lake,Bartley Terrace,NULL,NULL,0,0,Australia/Hobart
5698,ibwn3,Canada,195,Ontario,49,Lancaster,174 South Road Military,20:00:00,20:00:00,45.141696,-74.501053,America/Toronto
5699,6rknz,Canada,195,Nova Scotia,53,Bedford,27 Dellridge Lane,20:00:00,20:00:00,44.701968,-63.687812,America/Halifax
5700,sd8s6,Canada,195,Ontario,49,Cornwall,Brookdale Avenue,20:00:00,20:00:00,45.024341,-74.748646,America/Toronto
5703,e39pq,China,36,Beijing 北京,38,北京,北京市海淀区花园东路2号,08:00:00,07:59:00,39.986987,116.369591,Asia/Shanghai
5705,v1dof,Canada,195,Ontario,49,Burlington, Headon Road,00:00:00,00:00:00,43.37369,-79.810554,America/Toronto
5706,wwxow,Canada,195,Ontario,49,Burlington,1450 Headon Road,20:00:00,20:00:00,43.37369,-79.810554,America/Toronto
5712,34zdw,Canada,195,Quebec,46,Montréal,308 Rue Sainte-Catherine Est,07:00:00,03:00:00,45.512797,-73.561099,America/Toronto
5713,wzate,Canada,195,Québec,46,Montréal,308 Rue Sainte-Catherine Est,20:00:00,20:00:00,45.512797,-73.561099,America/Toronto
5714,3z40i,China,36,Guangdong 广东,186,广州,广州市天河区珠江新城兴盛路6号一楼,20:00:00,20:00:00,23.120678,113.328629,Asia/Shanghai
5715,k80ge,Canada,195,Nova Scotia,53,Halifax,650 Washmill Lake Drive,20:00:00,20:00:00,44.650078,-63.651869,America/Halifax
5716,d3c5i,Canada,195,Nova Scotia,53,Halifax,1475 Lower Water Street,20:00:00,20:00:00,44.643405,-63.568777,America/Halifax
5717,t43jz,Canada,195,Nova Scotia,53,Dartmouth,15 Kings Wharf Place,20:00:00,20:00:00,44.664463,-63.564065,America/Halifax
5718,0dbb2,Canada,195,Nova Scotia,53,Halifax,5466 Spring Garden Road,20:00:00,20:00:00,44.643095,-63.576089,America/Halifax
5719,rvpid,Canada,195,Nova Scotia,53,Halifax,5896 Spring Garden Road,20:00:00,20:00:00,44.640701,-63.584695,America/Halifax
5720,u760o,Canada,195,Nova Scotia,53,Halifax,1583 Hollis Street,20:00:00,20:00:00,44.646321,-63.571699,America/Halifax
5721,87tt1,Canada,195,Ontario,49,Barrie,31 Bayfield Street,00:00:00,00:00:00,44.389704,-79.690284,America/Toronto
5722,xevl9,Canada,195,Ontario,49,Barrie,31 Bayfield Street,20:00:00,20:00:00,44.389704,-79.690284,America/Toronto
5723,o4y6q,Netherlands,188,Zuid-Holland,NULL,Den Haag,210 Trompstraat,20:00:00,20:00:00,52.083692,4.299101,Europe/Amsterdam
5772,s93d3,Argentina,194,Buenos Aires (Provincia),163,Morón,52 25 de Mayo,20:00:00,20:00:00,0,0,America/Buenos_Aires
5773,dn96y,Australia,200,New South Wales,153,Kurnell,160 Captain Cook Drive,20:00:00,20:00:00,-34.013511,151.20862,Australia/Sydney
5774,l4j5d,China,36,Guangdong 广东,186,"Foshan	佛山",佛山市顺德区大良君临名邸,20:00:00,20:00:00,0,0,UTC
5776,giuvn,Australia,200,New South Wales,153,Bundeena,49 Liverpool Street,20:00:00,20:00:00,-34.086668,151.146039,Australia/Sydney
5777,7v4pb,Australia,200,Victoria,157,Malvern East,0 Stanley Grose Drive,20:00:00,20:00:00,-37.871415,145.066822,Australia/Melbourne
5781,a5n8k,China,36,Jiangsu 江苏,268,Nanjing 南京,龙园西路58号,08:00:00,07:59:00,32.057114,118.743351,Asia/Shanghai
6974,0emqc,Canada,195,Ontario,49,Sault Ste. Marie,522 Great Northern Road,20:00:00,20:00:00,0,0,America/Toronto
6977,kl6dk,Canada,195,Québec,46,Montréal,Boulevard Henri-Bourassa Est,20:00:00,20:00:00,45.620146,-73.589878,America/Toronto
6978,odiyp,Canada,195,New Brunswick,54,Moncton,14 Church Street,20:00:00,20:00:00,46.088767,-64.778212,America/Vancouver
6979,il5ev,Canada,195,New Brunswick,54,Dieppe,200 Golf Street,08:00:00,02:00:00,46.08451,-64.695941,America/Halifax
6980,62367,Canada,195,New Brunswick,54,Shediac,222 Belliveau Street,20:00:00,20:00:00,46.22076,-64.541199,America/Halifax
7012,yx1cl,Australia,200,Queensland,156,Brisbane City,270 Ann Street,20:00:00,20:00:00,-27.465718,153.025992,Australia/Brisbane
7013,8prms,Canada,195,Ontario,49,Hamilton,Highway 8,20:00:00,20:00:00,43.209837,-79.661641,America/Toronto
7014,zprqn,Canada,195,Ontario,49,Etobicoke,5140 Dundas Street West,10:30:00,01:00:00,43.64393,-79.533494,America/Toronto
7015,h4bn3,Canada,195,Ontario,49,Toronto,2827 Dundas Street West,11:00:00,02:00:00,43.665234,-79.463489,America/Toronto
7016,quwu4,Canada,195,Ontario,49,Casselman,2 Racine Street,20:00:00,20:00:00,45.306432,-75.08129,America/Toronto
7022,vztaw,Canada,195,Ontario,49,Toronto,425 Adelaide Street West,20:00:00,20:00:00,0,0,America/Toronto
7024,y6nrv,Canada,195,Québec,46,Montréal,308 Rue Sainte-Catherine Est,20:00:00,20:00:00,45.512797,-73.561099,America/Toronto
7025,dsqw1,Canada,195,Quebec,46,Montréal,Rue Notre-Dame Ouest,17:00:00,02:00:00,45.481235,-73.578194,America/Toronto
7026,0avdd,Canada,195,Québec,46,Montréal,3819 Rue Wellington,20:00:00,20:00:00,45.465644,-73.566954,America/Toronto
7027,qz391,Canada,195,Ontario,49,Battersea,2261 Wellington Street,20:00:00,20:00:00,44.431494,-76.383882,America/Toronto
7028,7v07x,Canada,195,Ontario,49,Toronto,709 Queen Street East,20:00:00,20:00:00,43.658803,-79.349639,America/Toronto
7029,ixz92,Canada,195,Ontario,49,Grimsby,17 Main Street East,20:00:00,20:00:00,43.192982,-79.559971,America/Toronto
7030,omlko,Canada,195,Ontario,49,London,150 Simcoe Street,08:00:00,07:59:00,42.9776,-81.248,America/Toronto
7031,2jxed,Canada,195,British Columbia,47,Victoria,642 Johnson Street,20:00:00,20:00:00,48.427519,-123.365695,America/Vancouver
7032,rt57k,Canada,195,British Columbia,47,Kelowna,1300 Water Street,20:00:00,20:00:00,49.892102,-119.496907,America/Vancouver
7033,zxyym,Australia,200,Victoria,157,Hoppers Crossing,70 Old Geelong Road,20:00:00,20:00:00,-37.880524,144.706155,Australia/Melbourne
7040,xjo69,Canada,195,Ontario,49,Hamilton,875 Main Street West,20:00:00,20:00:00,43.258985,-79.901715,America/Toronto
7047,w9m2x,Canada,195,Ontario,49,Ottawa,34 Murray Street,20:00:00,20:00:00,45.429004,-75.694963,America/Toronto
7048,i9jrn,Canada,195,Ontario,49,Ottawa,902 Shefford Road,20:00:00,20:00:00,45.452506,-75.589988,America/Toronto
7049,8c0hb,Canada,195,Ontario,49,Hamilton,1059 Upper James Street,17:00:00,03:00:00,43.220499,-79.884545,America/Toronto
7050,qeftj,Canada,195,Ontario,49,Belleville,514 Dundas St E K8N 1G3,20:00:00,20:00:00,44.168532,-77.349652,America/Toronto
7051,u1v0q,Canada,195,Ontario,49,Hamilton,875 Main Street West,11:30:00,00:00:00,43.258985,-79.901715,America/Toronto
7052,lgxm1,Canada,195,Ontario,49,London,Huron Street,20:00:00,20:00:00,43.020524,-81.214846,America/Toronto
7053,tcc1t,Canada,195,Ontario,49,Ottawa,2401 Saint Joseph Boulevard,20:00:00,20:00:00,0,0,America/Toronto
7054,y7l0x,Canada,195,Ontario,49,Ottawa,313 Bank Street,20:00:00,20:00:00,0,0,America/Toronto
7055,8zvw9,Canada,195,Ontario,49,Toronto,12 Clinton Street,20:00:00,20:00:00,43.654049,-79.413573,America/Toronto
7056,fabfx,Canada,195,Ontario,49,Woodbridge,6210  Highway 7,20:00:00,20:00:00,43.775995,-79.624091,America/Toronto
7060,raoc2,Australia,200,New South Wales,153,Surry Hills,198 Elizabeth Street,20:00:00,20:00:00,-33.880042,151.209287,Australia/Sydney
7092,5i919,Australia,200,New South Wales,153,Sydney,7 Wheat Road,00:00:00,23:59:00,-33.870547,151.202703,Australia/Sydney
7095,oc0pt,Canada,195,Ontario,49,Aurora,15230 Yonge Street,20:00:00,20:00:00,43.999143,-79.467943,America/Toronto
7096,62fv0,Canada,195,Ontario,49,Ontario,2 Massey Street,11:30:00,23:00:00,0,0,America/Toronto
7097,rf529,Canada,195,Ontario,49,Kenora,"700 Stewart Street, P9A 2Y2",11:00:00,02:00:00,48.609019,-93.419468,America/Winnipeg
7098,8ngwm,Canada,195,Ontario,49,Fort Frances,"1201 Idylwild Drive, P9A 3M3",20:00:00,20:00:00,48.621153,-93.35944,America/Winnipeg
7099,vp54x,Canada,195,Ontario,49,Dryden,"349 Government Road, P8N 2Z5",08:00:00,07:59:00,49.787396,-92.833952,America/Winnipeg
7100,ht6ov,Canada,195,Ontario,49,Toronto,14 Dupont Street,20:00:00,20:00:00,43.677266,-79.398324,America/Toronto
7101,izxg0,Australia,200,Victoria,157,West Melbourne,333 William Street,20:00:00,20:00:00,-37.807769,144.954236,Australia/Melbourne
7102,p9lth,Canada,195,Ontario,49,Toronto,111 Dupont Street,20:00:00,20:00:00,43.67599,-79.401217,America/Toronto
7103,dx1eg,Canada,195,Ontario,49,Toronto,Dundas Street West,20:00:00,20:00:00,43.665303,-79.465505,America/Toronto
7104,pg1f6,Canada,195,Ontario,49,Toronto,141 Berkeley Street,20:00:00,20:00:00,43.654977,-79.365382,America/Toronto
7105,1xh7u,Canada,195,Ontario,49,Toronto,642 Bloor Street West,20:00:00,20:00:00,43.664525,-79.415067,America/Toronto
7106,otisl,Canada,195,Ontario,49,Toronto,1285 Bloor Street West,20:00:00,20:00:00,43.658299,-79.442495,America/Toronto
7107,n0v2c,Canada,195,Ontario,49,Cobourg,900 Division St,20:00:00,20:00:00,0,0,America/Toronto
7108,uk3jh,Canada,195,Ontario,49,Toronto,1602 A Danforth Avenue,20:00:00,20:00:00,43.68367,-79.32312,America/Toronto
7109,1fz51,Canada,195,Ontario,49,Toronto,79 Wellington Street West,07:00:00,07:59:00,43.646644,-79.381417,America/Toronto
7110,9yd3q,China,36,Guangdong 广东,186,广州,广州市海珠区滨江东路548号-1二楼,20:00:00,20:00:00,23.102748,113.306978,Asia/Shanghai
7111,katco,Canada,195,Ontario,49,Georgina,129 High Street,20:00:00,20:00:00,0,0,America/Toronto
7115,ufv8v,Australia,200,New South Wales,153,Sydney,821 Forest Road,10:00:00,23:30:00,-33.968887,151.051329,Australia/Sydney
7116,7q36y,Australia,200,Victoria,157,Ringwood East,0,20:00:00,20:00:00,-37.811552,145.254163,Australia/Melbourne
7117,eldas,Australia,200,New South Wales,153,Canley Vale,41 Canley Vale Road,20:00:00,20:00:00,-33.886303,150.941847,Australia/Sydney
7125,9nhhs,Canada,195,Ontario,49,Toronto,2035 Kennedy Road,20:00:00,20:00:00,43.776815,-79.282992,America/Toronto
7127,ljk5z,Canada,195,Ontario,49,Toronto,520 Wellington Street West,20:00:00,20:00:00,43.643308,-79.399379,America/Toronto
7128,55gub,Canada,195,British Columbia,47,North Vancouver,25 Wallace Mews Road,20:00:00,20:00:00,49.309907,-123.079556,America/Vancouver
7129,jx6eo,Australia,200,Victoria,157,Glen Waverley,161 Coleman Parade,20:00:00,20:00:00,-37.880235,145.162841,Australia/Melbourne
7133,p93sr,China,36,Guangdong 广东,186,"Foshan	佛山",佛山市顺德区容桂工业路23号柴油机厂,20:00:00,20:00:00,0,0,UTC
7139,y3pl6,Australia,200,Queensland,156,Noosa Heads,Noosa Drive,20:00:00,20:00:00,-26.395189,153.089396,Australia/Brisbane
7141,0ioxa,Australia,200,Queensland,156,Cairns North,Lake Street,20:00:00,20:00:00,-16.90457,145.760756,Australia/Brisbane
7143,r8nuf,Australia,200,Queensland,156,Airlie Beach,342 Shute Harbour Road,20:00:00,20:00:00,0,0,Australia/Brisbane
7144,x70wm,Australia,200,Queensland,156,AIRLIE BEACH,336 Shute Harbour rd,20:00:00,20:00:00,0,0,Australia/Brisbane
7145,x0qz2,Australia,200,Queensland,156,Magnetic island,Nelly Bay Rd ,20:00:00,20:00:00,-19.171197,146.846518,Australia/Melbourne
7147,1tka2,Australia,200,Queensland,156,Brisbane,466 George Street,20:00:00,20:00:00,-27.467234,153.01954,Australia/Brisbane
7148,5lfcw,Australia,200,Queensland,156,Brisbane City,Edward Street,20:00:00,20:00:00,-27.467123,153.02537,Australia/Melbourne
7150,qzhi8,Australia,200,New South Wales,153,Sydney,469 Kent Street,20:00:00,20:00:00,-33.872961,151.204922,Australia/Sydney
7151,x29dh,Australia,200,Victoria,157,Melbourne,Spencer Street,20:00:00,20:00:00,-37.82073,144.955145,Australia/Melbourne
7152,3g5x0,Australia,200,Victoria,157,Melbourne,A'Beckett Street,20:00:00,20:00:00,-37.809981,144.957487,Australia/Melbourne
7153,3wqvc,Australia,200,Victoria,157,Melbourne,Flinders st ,20:00:00,20:00:00,-37.817694,144.966071,Australia/Melbourne
7154,psmbq,Australia,200,Victoria,157,Saint Kilda,17 Carlisle Street,20:00:00,20:00:00,-37.867272,144.979942,Australia/Melbourne
7155,kqcz3,Canada,195,Ontario,49,Guelph,210 Kortright Road West,20:00:00,20:00:00,43.511884,-80.223209,America/Toronto
7156,cod8s,Canada,195,Ontario,49,Guelph,468 Woodlawn Road East,20:00:00,20:00:00,43.577245,-80.261275,America/Toronto
7157,04o3r,Canada,195,Ontario,49,Vaughan,80 Interchange Way,20:00:00,20:00:00,43.788699,-79.532942,America/Toronto
7161,briv0,Canada,195,Ontario,49,Welland,454 First Avenue,20:00:00,20:00:00,43.013209,-79.259753,America/Toronto
7164,tek3p,Canada,195,Ontario,49,Clarence-Rockland,301 Montée Outaouais,20:00:00,20:00:00,45.55048,-75.262233,America/Toronto
7165,pndtc,Canada,195,Ontario,49,Port Dover,19 Walker Street,20:00:00,20:00:00,42.784409,-80.201759,America/Toronto
7171,a16b7,Canada,195,Ontario,49,Clarence-Rockland,6-2756 Chamberland Street,20:00:00,20:00:00,45.544218,-75.302676,America/Toronto
7176,bnuyj,Canada,195,Ontario,49,Kingston,76 Princess Street,20:00:00,20:00:00,44.231446,-76.481636,America/Toronto
7177,5bm2e,Canada,195,Ontario,49,Sarnia,785 Exmouth Street,11:00:00,02:00:00,42.98483,-82.382018,America/Toronto
7178,vr9il,Canada,195,Ontario,49,Sarnia,1406 London Road,20:00:00,20:00:00,42.980846,-82.35125,America/Toronto
7179,9m6rp,Canada,195,Ontario,49,Toronto,136 Ossington Avenue,20:00:00,20:00:00,43.647298,-79.420165,America/Toronto
7180,gs4pb,Canada,195,Ontario,49,Toronto,36 Prince Arthur Avenue,20:00:00,20:00:00,43.669531,-79.397217,America/Toronto
7181,jn4cy,Canada,195,British Columbia,47,Vancouver,1184 Denman Street,10:30:00,00:00:00,49.287257,-123.141228,America/Vancouver
7182,52vai,Australia,200,Victoria,157,Mornington,770 Esplanade,20:00:00,20:00:00,-38.218438,145.033205,Australia/Melbourne
7183,9zj16,China,36,Guangdong 广东,186,"Foshan	佛山",佛山市顺德大良南屏路,20:00:00,20:00:00,0,0,Asia/Shanghai
7189,txo2c,Canada,195,Ontario,49,Mississauga,295 Enfield Place,20:00:00,20:00:00,0,0,America/Toronto
7190,km122,Canada,195,Québec,46,Montréal,6550 Rue Beaubien Est,20:00:00,20:00:00,45.588189,73.560236,America/Toronto
7191,cghic,Canada,195,Ontario,49,Ottawa,1916 Merivale Road,20:00:00,20:00:00,0,0,America/Toronto
7192,e5okw,Canada,195,Ontario,49,Ottawa,5673 Osgoode Main Street,20:00:00,20:00:00,45.148688,-75.601863,America/Toronto
7193,xg48v,Canada,195,Ontario,49,Sault Ste. Marie,30 Bay Street,09:00:00,04:00:00,46.516279,-84.341094,America/Toronto
7194,vq5tj,Canada,195,Ontario,49,Ottawa,1980 River Road,11:00:00,20:00:00,45.198519,-75.637602,America/Toronto
7195,w8i8x,Canada,195,Ontario,49,Ottawa,129 York Street,20:00:00,20:00:00,45.429613,-75.690373,America/Toronto
7196,z80pu,Canada,195,British Columbia,47,Vancouver,7 Alexander Street,20:00:00,20:00:00,49.283463,-123.103797,America/Vancouver
7197,tephz,Canada,195,Ontario,49,North Bay,112 Spencer Avenue,20:00:00,20:00:00,46.331358,-79.465293,America/Toronto
7199,kf3ln,Canada,195,Ontario,49,Mississauga,139 Lakeshore Road East,12:00:00,02:00:00,43.554861,-79.58175,America/Toronto
7200,0ml44,Australia,200,Victoria,157,Melbourne,"Malvern Rd & Glenferrie Rd, Toorak VIC 3144",20:00:00,20:00:00,0,0,Australia/Melbourne
7201,ey3tf,Canada,195,Ontario,49,Windsor,670 Ouellette Avenue,20:00:00,20:00:00,42.313246,-83.035886,America/Toronto
7202,sz9l3,Canada,195,Ontario,49,Windsor,5841 Malden rd,08:00:00,07:59:00,42.24877,-83.062057,America/Toronto
7203,niuog,Canada,195,Ontario,49,Bluewater,76559 Bluewater Highway,20:00:00,20:00:00,43.569842,-81.700806,America/Toronto
7204,l01pj,Canada,195,Ontario,49,Toronto,550 Wellington Street West,20:00:00,20:00:00,43.642845,-79.401671,America/Toronto
7205,rckjn,Canada,195,Ontario,49,Toronto,783 College Street,19:00:00,00:00:00,0,0,America/Toronto
7206,qeq9q,Canada,195,Ontario,49,Toronto,21 Adelaide Street West,08:00:00,07:59:00,43.649903,-79.379797,America/Toronto
7207,fxmv8,Canada,195,Ontario,49,Toronto,473 Adelaide Street West,20:00:00,20:00:00,0,0,America/Toronto
7208,gz60e,Canada,195,Ontario,49,Mississauga,6750 Mississauga Road,20:00:00,20:00:00,0,0,America/Toronto
7209,8kqfr,Canada,195,Ontario,49,Thunder Bay,Court Street South,20:00:00,20:00:00,48.434411,-89.223797,America/Toronto
7210,5k4o6,Canada,195,Ontario,49,Whitby,227 Brock Street South,20:00:00,20:00:00,43.878112,-78.941133,America/Toronto
7211,x0kt6,Canada,195,Ontario,49,Burlington,4045 Harvester Rd ,20:00:00,20:00:00,43.364023,-79.782886,America/Toronto
7212,it1aq,Canada,195,Ontario,49,Burlington,Lakeshore Rd,20:00:00,20:00:00,43.32424,-79.796822,America/Toronto
7213,xhjja,Canada,195,Ontario,49,Brampton,70 Maritime Ontario Boulevard,12:00:00,02:00:00,43.747929,-79.695345,America/Toronto
7214,piom3,Canada,195,Ontario,49,Kenora,"10 Highway 105, Red Lake, P0V 2M0",20:00:00,20:00:00,51.019288,-93.822975,America/Winnipeg
7215,t73ki,Canada,195,Ontario,49,Kenora,"1 Fifth St. Balmertown, On P0V 1C0",20:00:00,20:00:00,51.057403,-93.744236,America/Winnipeg
7216,ja2db,Canada,195,Ontario,49,Ottawa,900 Greenbank Road,20:00:00,20:00:00,45.284725,-75.756496,America/Toronto
7265,gpoe3,Canada,195,Quebec,46,Vaudreuil-Dorion,3100 ROUTE HARWOOD SUITE 115,08:00:00,07:59:00,45.427679,-74.110462,America/Toronto
7266,b11yb,Australia,200,Victoria,157,Craigieburn,Grand Boulevard,20:00:00,20:00:00,-37.575491,144.919629,Australia/Melbourne
7267,wtac0,Australia,200,New South Wales,153,Kurnell,160 Captain Cook Drive,20:00:00,20:00:00,-34.013511,151.20862,Australia/Sydney
7268,p88um,Canada,195,Ontario,49,Markham,50 Steelcase Road East,05:45:00,00:00:00,43.820496,-79.349126,America/Toronto
7269,09zxf,Australia,200,Victoria,157,Moonee Ponds,0 Wilson Street,20:00:00,20:00:00,-37.762684,144.926349,Australia/Melbourne
7272,ue8bc,Canada,195,Ontario,49,Ottawa,1896 Prince of Wales Drive,20:00:00,20:00:00,45.353723,-75.704817,America/Toronto
7273,rkurq,Canada,195,Ontario,49,Ottawa,1968 Portobello Boulevard,20:00:00,20:00:00,45.465928,-75.46668,America/Toronto
7274,d2oua,Australia,200,New South Wales,153,Narellan,279 Camden Valley Way,20:00:00,20:00:00,-34.041775,150.731566,Australia/Sydney
7275,uim5s,Australia,200,New South Wales,153,Thirlmere,9 Oaks Street,20:00:00,20:00:00,-34.203834,150.57132,Australia/Sydney
7276,91cwz,Australia,200,New South Wales,153,Penshurst,29 Penshurst Street,20:00:00,20:00:00,0,0,Australia/Sydney
7279,f34yg,Canada,195,Ontario,49,Toronto,9 Church Street,10:30:00,00:00:00,43.647832,-79.373227,America/Toronto
7280,xnvyh,Canada,195,British Columbia,47,Vancouver,1178 Davie Street,08:00:00,07:59:00,49.281326,-123.133254,America/Vancouver
7281,asjay,Australia,200,South Australia,155,Christies Beach,0 Beach Road,20:00:00,20:00:00,-35.139458,138.473965,Australia/Adelaide
7282,iodh9,Australia,200,South Australia,155,Adelaide,4-6 Ramrod Ave,20:00:00,20:00:00,-35.077469,138.516652,Australia/Adelaide
7283,h27zg,Australia,200,South Australia,155,Glenelg,11 Moseley Square,20:00:00,20:00:00,-34.979918,138.511882,Australia/Adelaide
7284,moq79,Australia,200,South Australia,155,Elizabeth Downs,212 Midway Road,20:00:00,20:00:00,-34.706334,138.692091,Australia/Adelaide
7285,vnnbe,Australia,200,South Australia,155,Adelaide,1 Richardson Pl,20:00:00,20:00:00,-34.934072,138.601721,Australia/Adelaide
7286,kj6z1,Australia,200,South Australia,155,Ingle Farm,249 Montague Road,20:00:00,20:00:00,-34.82916,138.649916,Australia/Adelaide
7287,3skhz,Australia,200,South Australia,155,Tea Tree Gully,1349 North East Road,20:00:00,20:00:00,-34.820973,138.73025,Australia/Adelaide
7288,9kg2a,Australia,200,South Australia,155,Woodcroft,Cnr Panalatinga & Bains Rds,20:00:00,20:00:00,-35.114106,138.547597,Australia/Melbourne
7289,9arh8,Australia,200,South Australia,155,Adelaide,105 Main South Road,10:00:00,22:00:00,0,0,Australia/Adelaide
7290,a2eq5,Canada,195,Ontario,49,Ottawa,1217 Wellington Street West,08:00:00,07:59:00,45.400125,-75.731269,America/Toronto
7292,plnok,Canada,195,Ontario,49,Ottawa,347 Montreal Road,08:00:00,07:59:00,45.438208,-75.656398,America/Toronto
7295,eqnre,Australia,200,Queensland,156,Brisbane,Corner Musgrave Avenue and Olsen Avenue Southport 4215,20:00:00,20:00:00,-27.955436,153.384729,Australia/Brisbane
7296,fwbfr,Australia,200,Queensland,156,Brisbane,Corner Musgrave Avenue and Olsen Avenue Southport 4215,20:00:00,20:00:00,-27.955436,153.384729,Australia/Brisbane
7297,trwwz,Australia,200,Queensland,156,Brisbane,Corner Musgrave Avenue and Olsen Avenue Southport 4215,20:00:00,20:00:00,-27.955436,153.384729,Australia/Brisbane
7298,1c0oi,Australia,200,Queensland,156,Brisbane,Corner Musgrave Avenue and Olsen Avenue Southport 4215,20:00:00,20:00:00,-27.955436,153.384729,Australia/Brisbane
7299,xs4up,Australia,200,Queensland,156,Brisbane,Corner Musgrave Avenue and Olsen Avenue Southport 4215,20:00:00,20:00:00,-27.955436,153.384729,Australia/Brisbane
