id,title,price,category_id,bar_id,product_id
1136646,"Medium Rare",0.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
2329393,"Tuscan Veal ",29.00,2,2634,0
1136594,"Karloff Vodka 1125Ml",7.70,3,2634,0
1915655,"Can Club & Dry Btl",11.00,3,2634,0
1136647,"Soup ",8.00,2,2634,0
1136671,"Garlic Bread",6.50,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136884,"Mash Potato",0.00,2,2634,0
1137176,"Roast Of The Day",24.00,2,2634,0
1138536,"Add Cheese",1.00,2,2634,0
1136641,VB,6.80,1,2634,8068
1137003,"Coke 330",4.50,4,2634,0
1866936,"Jim B White & Cola Btl",11.00,3,2634,0
1136587,"Carlton Draught",4.90,1,2634,8082
1136636,"Chips & Veg",0.00,2,2634,0
1136671,"Garlic Bread",6.50,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136942,"Kids Penne",9.50,2,2634,0
1138536,"Add Cheese",1.00,2,2634,0
2319529,"Steak Sandwich",25.00,2,2634,0
1136905,"Kids Fun Bag",2.00,5,2634,0
1136603,Postmix,4.00,4,2634,0
1137376,"Brown Bros Crouchen Rielsing",7.50,6,2634,0
1146010,"Furphy Stubbies",6.50,1,2634,8151
1146010,"Furphy Stubbies",6.50,1,2634,8151
1764837,"Peninsula Panorama Shiraz",8.50,6,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136637,"Medium Well",0.00,2,2634,0
1136638,"Garlic Butter",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136641,VB,6.80,1,2634,8068
1136611,"Carlton Draught",6.80,1,2634,8083
1136647,"Soup ",8.00,2,2634,0
1136592,"Morgans Bay Cab Merlot",6.50,6,2634,0
1136603,Postmix,4.00,4,2634,0
1305417,"Carlton Draught",9.00,1,2634,8193
1136634,Medium,0.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
2319541,"Chick Avo Salad",24.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
2336118,"Bar Schnitzel",16.00,2,2634,0
2339522,"Bar Burger",17.00,2,2634,0
1136590,"Lemon Lime Bitters",4.50,4,2634,0
1137477,"Squealing Pig Sav Blanc",13.00,6,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136587,"Carlton Draught",4.90,1,2634,8082
1136632,"Text Condiment",0.00,2,2634,0
1137006,"Tea ",4.50,4,2634,0
2600060,"4 Pines Amber Ale",7.50,1,2634,9780
2616475,"4 Pines Amber Ale",10.00,1,2634,9780
1136611,"Carlton Draught",6.80,1,2634,8083
1136722,"Great Northern",6.10,1,2634,8206
1137555,"Great Northern Lager",6.00,1,2634,8152
1136610,"Cascade Light",4.50,1,2634,8057
1136610,"Cascade Light",4.50,1,2634,8057
1146008,"Pepperjack Shiraz",46.00,6,2634,0
1866936,"Jim B White & Cola Btl",11.00,3,2634,0
1136992,"Great Northern",8.50,1,2634,8207
1305417,"Carlton Draught",9.00,1,2634,8193
1137054,"Evan & Tate Pinot Gris ",17.98,6,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1412110,"Bulmers Apple",7.80,1,2634,8077
1136602,Postmix,2.50,4,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136759,"Great Northern",4.80,1,2634,8205
1136890,"Carlton Draught",18.20,1,2634,8194
1412109,"Bulmers Apple",9.90,1,2634,8187
1136628,"Chips & Salad",0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136639,"Well Done",0.00,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1136590,"Lemon Lime Bitters",4.50,4,2634,0
1136591,"Morgans Bay Sem Sav",6.50,6,2634,0
1136976,"Frozen Raspberry",0.00,4,2634,0
1137008,"Peroni Nastro Azzurro",8.00,1,2634,574
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1136589,"Morgans Bay Sparkling",6.50,6,2634,0
1136992,"Great Northern",8.50,1,2634,8207
1813415,"Pepperjack C/S",46.00,6,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136908,"Batter Flathead Tails",25.50,2,2634,0
4059405,"Wynns Banker Cab Sauv",25.98,6,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136671,"Garlic Bread",6.50,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1137386,"Squealing Pig Sav Blanc",9.00,6,2634,0
1137386,"Squealing Pig Sav Blanc",9.00,6,2634,0
1786415,"T'gallant Sparkling Prosecco",9.00,6,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136671,"Garlic Bread",6.50,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1137325,"Thurs Rump Steak",29.00,2,2634,0
1138536,"Add Cheese",1.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136722,"Great Northern",6.10,1,2634,8206
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136587,"Carlton Draught",4.90,1,2634,8082
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136645,Porterhouse,36.00,2,2634,0
1137027,"Prince Albert Gin 1125",7.70,3,2634,0
1137389,"Crown Lager",7.70,1,2634,8088
1136881,"Carlton Dry",6.80,1,2634,8196
1136881,"Carlton Dry",6.80,1,2634,8196
1136632,"Text Condiment",0.00,2,2634,0
1136920,"Nasi Goreng ",23.00,2,2634,0
1660656,"Pulled Chic Burger",24.00,2,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136603,Postmix,4.00,4,2634,0
2600061,"Jetty Road Pale Ale",8.50,1,2634,20829
1136603,Postmix,4.00,4,2634,0
1866212,"Jack Daniels & Cola Btl",11.00,3,2634,0
1714277,"Pork Belly",28.00,2,2634,0
1136641,VB,6.80,1,2634,8068
1136628,"Chips & Salad",0.00,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136662,"Snr Shanks",14.50,2,2634,0
2319551,"Snr Hake",14.50,2,2634,0
2329223,"Snr Risotto",14.50,2,2634,0
2329224,Grilled,0.00,2,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136590,"Lemon Lime Bitters",4.50,4,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136638,"Garlic Butter",1.00,2,2634,0
1136638,"Garlic Butter",1.00,2,2634,0
1136639,"Well Done",0.00,2,2634,0
1136645,Porterhouse,36.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1139843,"Red Hill Chardonnay",42.00,6,2634,0
1136691,"Add Chicken",5.00,2,2634,0
2319533,"Stir Fry",20.00,2,2634,0
1136671,"Garlic Bread",6.50,2,2634,0
1138536,"Add Cheese",1.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1137559,"Add Bread",1.00,2,2634,0
1137559,"Add Bread",1.00,2,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136628,"Chips & Salad",0.00,2,2634,0
1136645,Porterhouse,36.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136603,Postmix,4.00,4,2634,0
1136603,Postmix,4.00,4,2634,0
2600061,"Jetty Road Pale Ale",8.50,1,2634,20829
1136670,"Kids Nuggets",9.50,2,2634,0
1714277,"Pork Belly",28.00,2,2634,0
2319550,Barramundi,26.00,2,2634,0
1136603,Postmix,4.00,4,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136654,"Lamb Shanks",27.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136605,"Johnnie Walker Red",7.70,3,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136627,"Bar Parma",17.00,2,2634,0
1136640,"Chips Only",0.00,2,2634,0
1136627,"Bar Parma",17.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1860547,"Rekorderlig Straw/Lime 330Ml",17.98,1,2634,13727
1136914,"Beef Burger",22.50,2,2634,0
1137555,"Great Northern Lager",6.00,1,2634,8152
1136591,"Morgans Bay Sem Sav",6.50,6,2634,0
1136746,"Mornington Pale Ale",8.50,1,2634,8343
1136587,"Carlton Draught",4.90,1,2634,8082
1136632,"Text Condiment",0.00,2,2634,0
1136637,"Medium Well",0.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136949,"No Sauce",0.00,2,2634,0
1137685,"Bernaise Sauce",1.00,2,2634,0
1151410,"Mash & Veg",2.99,2,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136722,"Great Northern",6.10,1,2634,8206
1136632,"Text Condiment",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136884,"Mash Potato",0.00,2,2634,0
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136587,"Carlton Draught",4.90,1,2634,8082
1136611,"Carlton Draught",6.80,1,2634,8083
1305417,"Carlton Draught",9.00,1,2634,8193
1136628,"Chips & Salad",0.00,2,2634,0
1136649,"Snr Parma",14.50,2,2634,0
1136650,"Seniors 2nd Course",1.50,2,2634,0
1136650,"Seniors 2nd Course",1.50,2,2634,0
1136664,"Snr Soup",0.00,2,2634,0
1136664,"Snr Soup",0.00,2,2634,0
1136681,"Snr Lambs Fry ",14.50,2,2634,0
1136590,"Lemon Lime Bitters",4.50,4,2634,0
2616475,"4 Pines Amber Ale",10.00,1,2634,9780
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136634,Medium,0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136916,"Kids Pizza",9.50,2,2634,0
1137220,"Add Onion Rings",5.00,2,2634,0
1136722,"Great Northern",6.10,1,2634,8206
1136722,"Great Northern",6.10,1,2634,8206
1136722,"Great Northern",6.10,1,2634,8206
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136647,"Soup ",8.00,2,2634,0
1136681,"Snr Lambs Fry ",14.50,2,2634,0
1137116,"Brown Bros Cienna",15.98,6,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
2332209,"Bar Santorini",16.00,2,2634,0
1137046,"Chandon Brut Nv",29.99,6,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136655,"1 Scoop Ice Cream",3.00,2,2634,0
1136655,"1 Scoop Ice Cream",3.00,2,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136603,Postmix,4.00,4,2634,0
1137208,"Morgans Bay Sem Sav",9.00,6,2634,0
1137208,"Morgans Bay Sem Sav",9.00,6,2634,0
1137688,"Cape Shanck T'gallant Rose",11.50,6,2634,0
1136871,"Gam Toasted Sandwich",3.00,2,2634,0
1136585,Cappuccino,4.00,4,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136603,Postmix,4.00,4,2634,0
1137003,"Coke 330",4.50,4,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136640,"Chips Only",0.00,2,2634,0
1136661,"Snr Calamari",14.50,2,2634,0
2319528,"Lemon Pepper",0.00,2,2634,0
1137734,"Gord Gin & Ton Can",5.98,3,2634,0
1137734,"Gord Gin & Ton Can",5.98,3,2634,0
1136587,"Carlton Draught",4.90,1,2634,8082
1136587,"Carlton Draught",4.90,1,2634,8082
2600514,"Jetty Road Pale Ale",7.00,1,2634,20829
1866212,"Jack Daniels & Cola Btl",11.00,3,2634,0
1137555,"Great Northern Lager",6.00,1,2634,8152
1136881,"Carlton Dry",6.80,1,2634,8196
1136602,Postmix,2.50,4,2634,0
1136602,Postmix,2.50,4,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136953,"Coffee & Cake",8.50,2,2634,0
1136632,"Text Condiment",0.00,2,2634,0
1136953,"Coffee & Cake",8.50,2,2634,0
1136603,Postmix,4.00,4,2634,0
1866936,"Jim B White & Cola Btl",11.00,3,2634,0
1136587,"Carlton Draught",4.90,1,2634,8082
1391918,"Vic Bitter Stubbies",50.98,1,2634,8095
1137350,"Coopers Pale Ale Stubbies",53.98,1,2634,10359
1136624,Accom,0.00,5,2634,0
1915664,"Jim B Blk & Cola Btl",12.00,3,2634,0
1136590,"Lemon Lime Bitters",4.50,4,2634,0
1136722,"Great Northern",6.10,1,2634,8206
1136548,"Corona ",54.98,1,2634,12657
1136724,"Hot Chocolate",4.50,4,2634,0
1136632,"Text Condiment",0.00,2,2634,0
4059810,"Lamb Rump-2",31.00,2,2634,0
1136587,"Carlton Draught",4.90,1,2634,8082
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136603,Postmix,4.00,4,2634,0
1137006,"Tea ",4.50,4,2634,0
1137006,"Tea ",4.50,4,2634,0
2616577,"4 Pines Amber Ale",6.00,1,2634,9780
3387207,"Cap Morgan &Cola Stub",10.00,3,2634,0
1137463,"Coopers Pale Ale 750Ml",6.50,1,2634,8086
1136590,"Lemon Lime Bitters",4.50,4,2634,0
1136585,Cappuccino,4.00,4,2634,0
1137064,"Hahn Super Dry 4.6%",4.50,1,2634,8155
1697449,"Grt Northern Original 4.2%",3.70,1,2634,26840
1136585,Cappuccino,4.00,4,2634,0
1136617,Latte,4.00,4,2634,0
1137688,"Cape Shanck T'gallant Rose",11.50,6,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
2147731,"Jim B Blk 10Pk",44.98,3,2634,0
1136813,"Houghton Sem Sav",11.98,6,2634,0
1136722,"Great Northern",6.10,1,2634,8206
1136881,"Carlton Dry",6.80,1,2634,8196
1136881,"Carlton Dry",6.80,1,2634,8196
1136827,"Jim B & Zero Can",5.70,3,2634,0
1136827,"Jim B & Zero Can",5.70,3,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136638,"Garlic Butter",1.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136628,"Chips & Salad",0.00,2,2634,0
1136635,"Mushroom Sauce",1.00,2,2634,0
1136636,"Chips & Veg",0.00,2,2634,0
1136638,"Garlic Butter",1.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136692,"Chicken Parma",25.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1136610,"Cascade Light",4.50,1,2634,8057
1136610,"Cascade Light",4.50,1,2634,8057
1136628,"Chips & Salad",0.00,2,2634,0
1136629,Gravy,1.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136734,"Cascade Light",6.30,1,2634,8058
1136759,"Great Northern",4.80,1,2634,8205
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1139843,"Red Hill Chardonnay",42.00,6,2634,0
1146008,"Pepperjack Shiraz",46.00,6,2634,0
1765045,"Seven Trick Pony Chard",34.00,6,2634,0
1819741,"Rawson Retreat Merlot",7.50,6,2634,0
2329393,"Tuscan Veal ",29.00,2,2634,0
1136610,"Cascade Light",4.50,1,2634,8057
1136610,"Cascade Light",4.50,1,2634,8057
1136628,"Chips & Salad",0.00,2,2634,0
1136629,Gravy,1.00,2,2634,0
1136646,"Medium Rare",0.00,2,2634,0
1136734,"Cascade Light",6.30,1,2634,8058
1136759,"Great Northern",4.80,1,2634,8205
1136891,"Pepper Sauce",1.00,2,2634,0
1136910,"Scotch Fillet",38.00,2,2634,0
1139843,"Red Hill Chardonnay",42.00,6,2634,0
1146008,"Pepperjack Shiraz",46.00,6,2634,0
1765045,"Seven Trick Pony Chard",34.00,6,2634,0
1819741,"Rawson Retreat Merlot",7.50,6,2634,0
2329393,"Tuscan Veal ",29.00,2,2634,0
1137283,"Cap Morgan & Cola 6% Can ",6.00,3,2634,0
2616475,"4 Pines Amber Ale",10.00,1,2634,9780
1391927,"Carlton Dry",50.98,1,2634,10275
1136541,"Carlton Dry",17.50,1,2634,10388
1137079,"Smirn Dblack Can 10Pk",46.98,3,2634,0
1136541,"Carlton Dry",17.50,1,2634,10388
1136544,"Jack Daniels Double Jack",6.98,3,2634,0
1136591,"Morgans Bay Sem Sav",6.50,6,2634,0
1697445,"Squealing Pig P.Noir ",23.98,6,2634,0
1137070,"Great Northern Lager",14.98,1,2634,10324
1136793,"Vic Bitter Can",17.50,1,2634,9441
1529601,"I Am George Shiraz ",19.98,6,2634,0
1137232,"Canadian Club Whiskey",41.98,3,2634,0
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
1136611,"Carlton Draught",6.80,1,2634,8083
2135454,"Hardys Rr Shiraz",7.98,6,2634,0
1136591,"Morgans Bay Sem Sav",6.50,6,2634,0
1136592,"Morgans Bay Cab Merlot",6.50,6,2634,0
1952802,"Yalumba Galway Shiraz",17.98,6,2634,0
1175157,"Peninsula Panorama Rose",7.50,6,2634,0
1391927,"Carlton Dry",50.98,1,2634,10275
2143350,"Udl Raspberry",22.98,3,2634,0
2153216,"Jim Beam White",42.98,3,2634,0
1136780,"Peroni Nastro Azzurro",19.00,1,2634,9352
1136855,"Jack Daniels & Cola Can",6.20,3,2634,0
2130015,"Jim Beam Black Doub Serve",24.98,3,2634,0
1136570,"Carlton Draught Can",3.70,1,2634,8118
1214672,"Smirnoff Lime And Soda 6%",5.50,3,2634,0
1136624,Accom,0.00,5,2634,0
1136778,"Can Club & Dry Can",5.50,3,2634,0
1137461,"Peroni Nastro Azzurro",4.50,1,2634,574
1136824,"Mornington Pale Ale",24.98,1,2634,10957
1137354,"Gentleman Jack & Cola Btl",6.98,3,2634,0
1137354,"Gentleman Jack & Cola Btl",6.98,3,2634,0
1455990,"Wild Boar & Cola Cans",9.98,3,2634,0
1391917,"Carlton Draught Stubbies",50.98,1,2634,10325
1137361,"Woodstock & Cola 10% Can",21.98,3,2634,0
1137581,"Banrock Station Moscato",9.98,6,2634,0
1137347,"Yellowtail Merlot",10.98,6,2634,0
1220430,"Houghton Cab Sav",11.98,6,2634,0
1137000,"Kahlua Mexican Liqueur",8.20,3,2634,0
1137621,"R R Hon Soy Chk90",4.50,2,2634,0
1136642,VB,4.90,1,2634,8067
1136642,VB,4.90,1,2634,8067
2869765,"menu aconra",160.00,5,3182,0
2869765,"menu aconra",160.00,5,3182,0
2869765,"menu aconra",160.00,5,3182,0
2869765,"menu aconra",160.00,5,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597033,"Salsa Crema de Leche",96.00,2,3182,0
2597038,"Salsa Tuco",94.00,2,3182,0
2664080,"Lasaña Rellena",205.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1658340,Cafe,45.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597041,"Risotto de Mariscos",336.00,2,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1467633,Gaseosa,48.00,4,3182,0
1658340,Cafe,45.00,4,3182,0
1665140,"Pechuga de Pollo Grille con vegetales",203.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
1658340,Cafe,45.00,4,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1468319,"Copa de Latitud",82.00,6,3182,0
1672272,"Cafe Doble",55.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597034,"Sorrentinos de Albahaca y calabaza",194.00,2,3182,0
2601870,"Salsa  5 Quesos",132.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1468339,"Copa de Trumpeter",102.00,6,3182,0
1685206,"calamaretis leonesa",241.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597927,"Tarta Tibia de Manzana",195.00,2,3182,0
1467633,Gaseosa,48.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597033,"Salsa Crema de Leche",96.00,2,3182,0
2597034,"Sorrentinos de Albahaca y calabaza",194.00,2,3182,0
2597922,"Salsa Crema de Hongos",148.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1658340,Cafe,45.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597040,"Tagliattelle al Huevo",112.00,2,3182,0
2601867,"Ensalada Caesar",229.00,2,3182,0
3444317,"Salsa Mixta",96.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1468367,"Ensalada de Frutas",96.00,2,3182,0
1660342,"Cafe en Jarrito",49.00,4,3182,0
1939183,"bife de lomo con papas fritas",448.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597035,Tiramisu,146.00,2,3182,0
2597038,"Salsa Tuco",94.00,2,3182,0
2602277,"Raviolines de Pollo",159.00,2,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1467633,Gaseosa,48.00,4,3182,0
1468376,"Flan Casero",92.00,2,3182,0
1665183,"Adicional de Crema",36.00,5,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597926,"Wok de Vegetales con Langostinos",316.00,2,3182,0
2598054,"Ensalada Prosciutto",259.00,2,3182,0
1468280,"Agua Saborizada",52.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597414,"Sorrentinos de jamon y mozz",192.00,2,3182,0
2597931,"Salsa Bolognesa",134.00,2,3182,0
2601870,"Salsa  5 Quesos",132.00,2,3182,0
2664080,"Lasaña Rellena",205.00,2,3182,0
1468319,"Copa de Latitud",82.00,6,3182,0
1660342,"Cafe en Jarrito",49.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597922,"Salsa Crema de Hongos",148.00,2,3182,0
2668079,"Ñoquis de Papas",106.00,2,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
1467633,Gaseosa,48.00,4,3182,0
1468331,Helado,96.00,2,3182,0
1658340,Cafe,45.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597041,"Risotto de Mariscos",336.00,2,3182,0
2602178,"Bondiola con Mostaza",383.00,2,3182,0
1467633,Gaseosa,48.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2793108,"Milanesa de pollo Clasica",443.00,2,3182,0
2257546,"Menu Ejecutivo",198.00,2,3182,0
1467633,Gaseosa,48.00,4,3182,0
1658340,Cafe,45.00,4,3182,0
1917612,"ensalada mixta",70.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597933,"Salsa Prosciutto",144.00,2,3182,0
2601869,"Media Milanesa Clasica",276.00,2,3182,0
2604399,"Rotolo Prosciutto",219.00,2,3182,0
1467633,Gaseosa,48.00,4,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597036,"Fetuccini al Huevo",112.00,2,3182,0
2602148,"Salsa Pesto",113.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1658340,Cafe,45.00,4,3182,0
1665140,"Pechuga de Pollo Grille con vegetales",203.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2597934,"Wok de Vegetales con Jengibre",263.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1638804,"sugerencia cazuela de mariscos",300.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
2474392,"Emilia Moscatel",289.00,6,3182,0
2597037,"Rabas a la Romana",314.00,2,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1926777,chorizo,50.00,2,3182,0
2275638,"Servicio de Mesa",36.00,5,3182,0
1467628,"Agua Mineral",48.00,4,3182,0
1658340,Cafe,45.00,4,3182,0
