id,bar_id,nd,hour,total_sales
151615642,2634,2018-08-02,20,14.98
151615643,2634,2018-08-02,20,17.50
151615644,2634,2018-08-02,20,19.98
151615645,2634,2018-08-02,20,37.98
151615646,2634,2018-08-02,20,20.70
151615647,2634,2018-08-02,20,7.98
151615648,2634,2018-08-02,20,13.00
151615649,2634,2018-08-02,20,14.98
151615650,2634,2018-08-02,21,7.50
151615651,2634,2018-08-02,21,46.98
151615652,2634,2018-08-02,21,22.98
151706216,2634,2018-08-02,21,37.98
151706217,2634,2018-08-02,21,25.20
151706218,2634,2018-08-02,21,24.98
151706219,2634,2018-08-02,21,7.00
151706220,2634,2018-08-02,21,11.00
151706221,2634,2018-08-02,21,220.00
151706222,2634,2018-08-02,21,14.50
151706223,2634,2018-08-02,21,38.94
151706224,2634,2018-08-02,21,9.98
151706225,2634,2018-08-02,21,47.98
151706226,2634,2018-08-02,21,20.90
151706227,2634,2018-08-02,21,-9.98
151706228,2634,2018-08-02,21,10.98
151706229,2634,2018-08-02,21,9.98
151746065,2634,2018-08-02,22,8.00
152559421,2634,2018-08-02,2,4.50
152559422,2634,2018-08-02,2,10.00
149391128,3182,2018-08-01,12,12320.00
149391129,3182,2018-08-01,12,12320.00
149391130,3182,2018-08-01,12,12320.00
149422907,3182,2018-08-01,12,160.00
149458489,3182,2018-08-01,12,198.00
149458490,3182,2018-08-01,12,768.00
149516954,3182,2018-08-01,13,930.00
149553012,3182,2018-08-01,13,198.00
149591679,3182,2018-08-01,13,619.00
149591680,3182,2018-08-01,13,243.00
149591681,3182,2018-08-01,13,547.00
149591682,3182,2018-08-01,13,622.00
149591683,3182,2018-08-01,13,800.00
149620767,3182,2018-08-01,14,556.00
149648761,3182,2018-08-01,14,1353.60
149648762,3182,2018-08-01,14,198.00
149648763,3182,2018-08-01,14,871.00
149648764,3182,2018-08-01,14,927.00
149648765,3182,2018-08-01,14,421.00
149648766,3182,2018-08-01,14,396.00
149648767,3182,2018-08-01,14,198.00
149648768,3182,2018-08-01,14,1073.00
149683400,3182,2018-08-01,14,743.00
149683401,3182,2018-08-01,14,792.00
149717692,3182,2018-08-01,14,922.00
149717693,3182,2018-08-01,14,247.20
149717694,3182,2018-08-01,14,724.00
149717695,3182,2018-08-01,15,1323.00
149747095,3182,2018-08-01,15,134.00
149747096,3182,2018-08-01,15,860.00
149779031,3182,2018-08-01,15,396.00
149779032,3182,2018-08-01,15,1078.00
149779033,3182,2018-08-01,15,594.00
149819711,3182,2018-08-01,15,851.00
149819712,3182,2018-08-01,15,396.00
149819713,3182,2018-08-01,15,949.00
149862719,3182,2018-08-01,15,220.00
149862720,3182,2018-08-01,15,200.00
149862721,3182,2018-08-01,15,130.00
149862722,3182,2018-08-01,15,205.00
149862723,3182,2018-08-01,15,250.00
149862724,3182,2018-08-01,15,160.00
149862725,3182,2018-08-01,15,45.00
149862726,3182,2018-08-01,15,155.00
149862727,3182,2018-08-01,15,320.00
149862728,3182,2018-08-01,15,80.00
149862729,3182,2018-08-01,15,300.00
149862730,3182,2018-08-01,15,130.00
149862731,3182,2018-08-01,15,110.00
149862732,3182,2018-08-01,15,1980.00
149862733,3182,2018-08-01,15,115.00
149862734,3182,2018-08-01,15,115.00
149862735,3182,2018-08-01,15,460.00
149862736,3182,2018-08-01,15,574.40
149862737,3182,2018-08-01,15,630.00
149862738,3182,2018-08-01,15,205.00
149862739,3182,2018-08-01,15,205.00
149862740,3182,2018-08-01,15,310.00
149862741,3182,2018-08-01,15,150.00
149862742,3182,2018-08-01,15,210.00
149862743,3182,2018-08-01,15,270.00
149862744,3182,2018-08-01,15,300.00
149862745,3182,2018-08-01,15,225.00
149862746,3182,2018-08-01,15,501.00
149862747,3182,2018-08-01,15,175.00
149862748,3182,2018-08-01,15,165.00
149862749,3182,2018-08-01,15,130.00
149862750,3182,2018-08-01,15,220.00
149899219,3182,2018-08-01,16,205.00
149931843,3182,2018-08-01,16,462.00
149931844,3182,2018-08-01,16,405.00
150516613,3182,2018-08-01,21,1526.00
150593789,3182,2018-08-01,21,1092.80
150593790,3182,2018-08-01,21,1112.00
150593791,3182,2018-08-01,21,345.00
150593792,3182,2018-08-01,21,265.60
150617419,3182,2018-08-01,22,691.20
150617420,3182,2018-08-01,22,567.00
150617421,3182,2018-08-01,22,1057.00
150641355,3182,2018-08-01,22,1174.00
150667537,3182,2018-08-01,22,900.00
150667538,3182,2018-08-01,22,90.00
150667539,3182,2018-08-01,22,1470.00
150667540,3182,2018-08-01,22,3127.20
150705702,3182,2018-08-01,22,170.00
150705703,3182,2018-08-01,23,225.00
150705704,3182,2018-08-01,23,375.00
150705705,3182,2018-08-01,22,205.00
150705706,3182,2018-08-01,22,345.00
150705707,3182,2018-08-01,23,285.00
150705708,3182,2018-08-01,23,225.00
150705709,3182,2018-08-01,23,110.00
150705710,3182,2018-08-01,23,385.00
150705711,3182,2018-08-01,23,160.00
150705712,3182,2018-08-01,23,393.00
150705713,3182,2018-08-01,23,250.00
150705714,3182,2018-08-01,23,205.00
150705715,3182,2018-08-01,23,310.00
150705716,3182,2018-08-01,23,110.00
150705717,3182,2018-08-01,23,380.00
150705718,3182,2018-08-01,23,295.00
150705719,3182,2018-08-01,23,250.00
150705720,3182,2018-08-01,23,110.00
150705721,3182,2018-08-01,22,230.00
150705722,3182,2018-08-01,23,130.00
150705723,3182,2018-08-01,23,320.00
150705724,3182,2018-08-01,23,170.00
150705725,3182,2018-08-01,22,295.00
150705726,3182,2018-08-01,23,110.00
150705727,3182,2018-08-01,23,130.00
150705728,3182,2018-08-01,23,310.00
150705729,3182,2018-08-01,22,250.00
150705730,3182,2018-08-01,23,230.00
150705731,3182,2018-08-01,23,295.00
150705732,3182,2018-08-01,23,340.00
150705733,3182,2018-08-01,22,200.00
150705734,3182,2018-08-01,22,470.00
150705735,3182,2018-08-01,23,220.00
150719032,3182,2018-08-01,23,955.00
150719033,3182,2018-08-01,23,161.00
150719034,3182,2018-08-01,23,515.00
150719035,3182,2018-08-01,23,155.00
150719036,3182,2018-08-01,23,250.00
150719037,3182,2018-08-01,23,170.00
150719038,3182,2018-08-01,23,60.00
150719039,3182,2018-08-01,23,105.00
150719040,3182,2018-08-01,23,450.00
150719041,3182,2018-08-01,23,1418.00
150719042,3182,2018-08-01,23,175.00
150719043,3182,2018-08-01,23,115.00
150719044,3182,2018-08-01,23,115.00
150719045,3182,2018-08-01,23,130.00
150719046,3182,2018-08-01,23,600.00
150719047,3182,2018-08-01,23,390.00
150743162,3182,2018-08-01,23,130.00
150743164,3182,2018-08-01,23,300.00
150743166,3182,2018-08-01,23,410.00
150743168,3182,2018-08-01,23,1024.00
150743170,3182,2018-08-01,23,803.20
150743171,3182,2018-08-01,23,155.00
150771778,3182,2018-08-01,23,2687.00
150771779,3182,2018-08-01,23,966.40
150771780,3182,2018-08-01,23,758.40
150771781,3182,2018-08-01,23,831.00
150771782,3182,2018-08-01,23,1562.00
150771783,3182,2018-08-01,23,940.00
150800873,3182,2018-08-01,23,310.00
150832398,3182,2018-08-01,0,200.00
150832399,3182,2018-08-01,0,1002.00
150832400,3182,2018-08-01,0,310.00
150832401,3182,2018-08-01,0,1102.00
151959881,3182,2018-08-02,12,198.00
151959882,3182,2018-08-02,12,691.00
152129275,3182,2018-08-02,13,198.00
152129276,3182,2018-08-02,13,1059.00
152129277,3182,2018-08-02,13,198.00
152146366,3182,2018-08-02,13,198.00
152150212,3182,2018-08-02,13,1130.80
152150213,3182,2018-08-02,13,454.00
152150214,3182,2018-08-02,13,198.00
152150215,3182,2018-08-02,13,198.00
152150216,3182,2018-08-02,13,198.00
152150217,3182,2018-08-02,13,915.20
152150218,3182,2018-08-02,13,990.00
152158854,3182,2018-08-02,13,396.00
152158855,3182,2018-08-02,13,587.20
152158856,3182,2018-08-02,14,1392.00
152158857,3182,2018-08-02,13,1324.00
152158858,3182,2018-08-02,13,1358.00
152158859,3182,2018-08-02,13,396.00
152169108,3182,2018-08-02,14,198.00
152169109,3182,2018-08-02,14,1069.00
152179023,3182,2018-08-02,14,568.00
152179024,3182,2018-08-02,14,892.00
152179025,3182,2018-08-02,14,594.00
152179026,3182,2018-08-02,14,1008.00
152179027,3182,2018-08-02,14,1124.00
152188078,3182,2018-08-02,14,1508.00
152188079,3182,2018-08-02,14,612.00
152188080,3182,2018-08-02,14,1550.40
152188081,3182,2018-08-02,14,396.00
152199701,3182,2018-08-02,14,198.00
152199702,3182,2018-08-02,14,396.00
152199703,3182,2018-08-02,14,396.00
152199704,3182,2018-08-02,14,396.00
152199705,3182,2018-08-02,14,1320.00
152222279,3182,2018-08-02,15,396.00
152222280,3182,2018-08-02,15,647.00
152222281,3182,2018-08-02,15,739.20
152241788,3182,2018-08-02,15,1094.40
152241789,3182,2018-08-02,15,198.00
152241790,3182,2018-08-02,15,1201.00
152241791,3182,2018-08-02,15,396.00
152241792,3182,2018-08-02,15,396.00
152265724,3182,2018-08-02,15,396.00
152265725,3182,2018-08-02,15,1188.00
152277978,3182,2018-08-02,15,1370.00
152277979,3182,2018-08-02,15,528.00
152277980,3182,2018-08-02,15,493.00
152297075,3182,2018-08-02,16,358.40
152297076,3182,2018-08-02,16,130.00
152297077,3182,2018-08-02,16,130.00
152297078,3182,2018-08-02,16,310.00
152297079,3182,2018-08-02,16,150.00
152297080,3182,2018-08-02,16,160.00
152297081,3182,2018-08-02,16,250.00
152297082,3182,2018-08-02,16,155.00
152297083,3182,2018-08-02,16,190.00
152297084,3182,2018-08-02,16,300.00
152297085,3182,2018-08-02,16,325.00
152297086,3182,2018-08-02,16,150.00
152297087,3182,2018-08-02,16,600.00
152297088,3182,2018-08-02,16,230.00
152297089,3182,2018-08-02,16,440.00
152297090,3182,2018-08-02,16,110.00
152297091,3182,2018-08-02,16,80.00
152297092,3182,2018-08-02,16,460.00
152297093,3182,2018-08-02,16,115.00
152297094,3182,2018-08-02,16,185.00
152297095,3182,2018-08-02,16,260.00
152297096,3182,2018-08-02,16,295.00
152297097,3182,2018-08-02,16,220.00
152297098,3182,2018-08-02,16,396.00
152297099,3182,2018-08-02,16,260.00
152297100,3182,2018-08-02,16,415.00
152297101,3182,2018-08-02,16,1400.00
152297102,3182,2018-08-02,16,135.00
152297103,3182,2018-08-02,16,155.00
152297104,3182,2018-08-02,16,130.00
152297105,3182,2018-08-02,16,115.00
152297106,3182,2018-08-02,16,345.00
152297107,3182,2018-08-02,16,150.00
152314931,3182,2018-08-02,16,198.00
152655624,3182,2018-08-02,21,430.00
152655625,3182,2018-08-02,21,45.00
152655626,3182,2018-08-02,21,250.00
152655627,3182,2018-08-02,21,346.00
152655628,3182,2018-08-02,21,250.00
152655629,3182,2018-08-02,21,390.00
152655630,3182,2018-08-02,21,575.00
152655631,3182,2018-08-02,21,250.00
152655632,3182,2018-08-02,21,400.00
152655633,3182,2018-08-02,21,229.00
152655634,3182,2018-08-02,21,435.00
152655635,3182,2018-08-02,21,250.00
152655636,3182,2018-08-02,21,65.00
152655637,3182,2018-08-02,21,275.00
152655638,3182,2018-08-02,21,250.00
152662323,3182,2018-08-02,21,990.00
152679295,3182,2018-08-02,21,1280.00
152709436,3182,2018-08-02,22,487.00
152709437,3182,2018-08-02,22,90.00
152709438,3182,2018-08-02,22,180.00
152709439,3182,2018-08-02,22,310.00
152709440,3182,2018-08-02,22,315.00
152709441,3182,2018-08-02,22,110.00
152709442,3182,2018-08-02,22,470.00
152709443,3182,2018-08-02,22,170.00
152709444,3182,2018-08-02,22,195.00
152709445,3182,2018-08-02,22,460.00
152709446,3182,2018-08-02,22,240.00
152709447,3182,2018-08-02,22,300.00
152709448,3182,2018-08-02,22,595.00
152709449,3182,2018-08-02,22,600.00
152709450,3182,2018-08-02,22,120.00
152709451,3182,2018-08-02,22,250.00
152709452,3182,2018-08-02,22,250.00
152709453,3182,2018-08-02,22,340.00
152709454,3182,2018-08-02,22,240.00
152709455,3182,2018-08-02,22,175.00
152724357,3182,2018-08-02,22,929.00
152724358,3182,2018-08-02,22,1599.20
152724359,3182,2018-08-02,22,942.00
152724360,3182,2018-08-02,22,690.00
152738099,3182,2018-08-02,22,245.00
152738100,3182,2018-08-02,22,205.00
152738101,3182,2018-08-02,22,170.00
152738102,3182,2018-08-02,22,140.00
152738103,3182,2018-08-02,22,125.00
152738104,3182,2018-08-02,22,353.00
152738105,3182,2018-08-02,22,155.00
152738106,3182,2018-08-02,22,130.00
152738107,3182,2018-08-02,22,195.00
152738108,3182,2018-08-02,22,170.00
152738109,3182,2018-08-02,22,190.00
152738110,3182,2018-08-02,22,1005.60
152738111,3182,2018-08-02,22,220.00
152738112,3182,2018-08-02,22,190.00
152738113,3182,2018-08-02,22,150.00
152738114,3182,2018-08-02,22,465.00
152738115,3182,2018-08-02,22,260.00
152738116,3182,2018-08-02,22,475.00
152766866,3182,2018-08-02,23,525.00
152799700,3182,2018-08-02,23,125.00
152799701,3182,2018-08-02,23,125.00
152799702,3182,2018-08-02,23,798.00
152799703,3182,2018-08-02,23,1488.80
152799704,3182,2018-08-02,23,1527.20
152799705,3182,2018-08-02,23,130.00
152819482,3182,2018-08-02,23,1031.00
152819483,3182,2018-08-02,23,637.60
152819484,3182,2018-08-02,23,611.00
152858919,3182,2018-08-02,0,1177.00
152858920,3182,2018-08-02,0,190.00
152858921,3182,2018-08-02,0,390.00
152874173,3182,2018-08-02,0,998.00
147218443,3213,2018-08-01,8,3.45
147218444,3213,2018-08-01,8,3.64
147218445,3213,2018-08-01,8,3.00
147218446,3213,2018-08-01,8,45.45
147218447,3213,2018-08-01,8,6.00
147218448,3213,2018-08-01,8,7.73
147218449,3213,2018-08-01,8,6.36
147329123,3213,2018-08-01,8,6.36
147329124,3213,2018-08-01,8,10.45
147329126,3213,2018-08-01,8,11.36
147329128,3213,2018-08-01,8,6.36
147329130,3213,2018-08-01,8,3.64
147329132,3213,2018-08-01,8,7.27
147329134,3213,2018-08-01,8,3.64
147329136,3213,2018-08-01,8,3.18
147329138,3213,2018-08-01,8,7.27
147329140,3213,2018-08-01,8,3.64
147329142,3213,2018-08-01,8,6.82
147329144,3213,2018-08-01,8,3.18
147329146,3213,2018-08-01,9,9.91
147329148,3213,2018-08-01,9,7.27
147329150,3213,2018-08-01,9,12.64
147329151,3213,2018-08-01,9,10.91
147329152,3213,2018-08-01,9,3.00
147329153,3213,2018-08-01,9,15.82
147329155,3213,2018-08-01,9,7.27
147329156,3213,2018-08-01,9,23.09
147329157,3213,2018-08-01,9,22.18
147329158,3213,2018-08-01,9,9.00
147329159,3213,2018-08-01,9,3.64
147329160,3213,2018-08-01,9,3.18
147461429,3213,2018-08-01,9,10.09
147461430,3213,2018-08-01,9,6.82
147461431,3213,2018-08-01,9,3.18
147461432,3213,2018-08-01,9,10.73
147461433,3213,2018-08-01,9,29.73
147461434,3213,2018-08-01,10,7.73
147461435,3213,2018-08-01,10,7.27
147461436,3213,2018-08-01,10,1000.00
147461437,3213,2018-08-01,10,7.73
147461438,3213,2018-08-01,10,23.09
147461440,3213,2018-08-01,10,3.64
147461441,3213,2018-08-01,10,13.64
147461442,3213,2018-08-01,10,10.36
147461443,3213,2018-08-01,10,15.00
147461445,3213,2018-08-01,10,2.27
147461446,3213,2018-08-01,10,19.45
147461447,3213,2018-08-01,10,3.18
147461448,3213,2018-08-01,10,19.73
147461449,3213,2018-08-01,10,8.91
147461450,3213,2018-08-01,10,8.64
147461451,3213,2018-08-01,10,6.00
147565916,3213,2018-08-01,10,0.00
147565917,3213,2018-08-01,10,10.91
147565918,3213,2018-08-01,10,11.09
147565919,3213,2018-08-01,10,7.27
147565920,3213,2018-08-01,10,15.18
147565921,3213,2018-08-01,10,7.55
147565922,3213,2018-08-01,10,2.27
147565923,3213,2018-08-01,10,14.55
147565924,3213,2018-08-01,11,39.64
147565925,3213,2018-08-01,11,6.36
147565926,3213,2018-08-01,11,7.27
147565927,3213,2018-08-01,11,39.64
147565928,3213,2018-08-01,10,0.00
147565931,3213,2018-08-01,10,82.27
147565933,3213,2018-08-01,11,39.45
147565936,3213,2018-08-01,11,8.00
147565937,3213,2018-08-01,11,14.18
147565939,3213,2018-08-01,11,8.00
147565940,3213,2018-08-01,11,21.55
147565941,3213,2018-08-01,11,9.09
147565942,3213,2018-08-01,11,11.27
147565944,3213,2018-08-01,11,11.00
147565945,3213,2018-08-01,11,3.00
147565946,3213,2018-08-01,11,12.73
147565947,3213,2018-08-01,11,10.91
147565948,3213,2018-08-01,11,8.00
147565949,3213,2018-08-01,11,30.00
147565950,3213,2018-08-01,11,11.09
147565951,3213,2018-08-01,11,4.00
147565952,3213,2018-08-01,11,6.91
147565953,3213,2018-08-01,11,3.45
147565954,3213,2018-08-01,11,7.27
147565955,3213,2018-08-01,11,2.73
147565956,3213,2018-08-01,11,35.45
147565957,3213,2018-08-01,11,6.64
147565958,3213,2018-08-01,11,9.09
147565959,3213,2018-08-01,11,11.73
147689786,3213,2018-08-01,11,20.91
147689787,3213,2018-08-01,11,8.82
147689788,3213,2018-08-01,11,9.09
147689789,3213,2018-08-01,11,20.00
147689790,3213,2018-08-01,11,40.09
147689791,3213,2018-08-01,11,49.45
147689792,3213,2018-08-01,11,24.00
147689793,3213,2018-08-01,11,43.64
147689794,3213,2018-08-01,11,41.27
147689795,3213,2018-08-01,11,39.18
147689796,3213,2018-08-01,11,240.00
147689797,3213,2018-08-01,11,13.09
147689798,3213,2018-08-01,11,2.27
147689799,3213,2018-08-01,11,25.45
147689800,3213,2018-08-01,11,29.09
147689801,3213,2018-08-01,12,14.09
147689802,3213,2018-08-01,11,4.55
147689803,3213,2018-08-01,12,9.55
147689804,3213,2018-08-01,12,29.09
147689805,3213,2018-08-01,12,3.45
147689807,3213,2018-08-01,12,8.18
147689808,3213,2018-08-01,12,9.09
147689809,3213,2018-08-01,12,19.64
147689810,3213,2018-08-01,12,6.45
147689812,3213,2018-08-01,12,19.27
147689813,3213,2018-08-01,12,79.32
147689814,3213,2018-08-01,12,10.91
147689815,3213,2018-08-01,12,22.27
147689816,3213,2018-08-01,12,10.45
147689817,3213,2018-08-01,12,17.27
147689818,3213,2018-08-01,12,12.73
147689819,3213,2018-08-01,12,43.64
147689820,3213,2018-08-01,12,17.18
147689821,3213,2018-08-01,12,6.36
147689823,3213,2018-08-01,12,16.36
147689824,3213,2018-08-01,12,66.82
147689825,3213,2018-08-01,12,66.00
147689826,3213,2018-08-01,12,9.55
147689827,3213,2018-08-01,12,4.45
147689828,3213,2018-08-01,12,7.18
147689829,3213,2018-08-01,12,4.00
147689830,3213,2018-08-01,12,49.73
147689831,3213,2018-08-01,12,16.00
147689832,3213,2018-08-01,12,10.91
147689833,3213,2018-08-01,12,12.64
147689834,3213,2018-08-01,12,0.00
147689835,3213,2018-08-01,12,5.00
147689836,3213,2018-08-01,12,86.36
147689837,3213,2018-08-01,12,4.55
147689838,3213,2018-08-01,12,15.45
147689839,3213,2018-08-01,12,27.27
147689840,3213,2018-08-01,12,5.91
147689841,3213,2018-08-01,12,3.00
147689842,3213,2018-08-01,12,4.00
147689843,3213,2018-08-01,12,8.73
147689844,3213,2018-08-01,12,11.64
147689845,3213,2018-08-01,12,8.18
147689846,3213,2018-08-01,12,48.00
147689847,3213,2018-08-01,12,2.27
147689848,3213,2018-08-01,12,24.18
147689850,3213,2018-08-01,12,6.00
147689851,3213,2018-08-01,12,3.55
147689852,3213,2018-08-01,12,9.09
147689853,3213,2018-08-01,12,14.91
147689854,3213,2018-08-01,12,32.73
147689855,3213,2018-08-01,12,4.55
147689856,3213,2018-08-01,12,58.27
147689857,3213,2018-08-01,12,11.64
147689858,3213,2018-08-01,12,31.73
147689859,3213,2018-08-01,12,4.55
147689860,3213,2018-08-01,12,10.91
147689861,3213,2018-08-01,12,14.45
147689862,3213,2018-08-01,12,4.00
147689863,3213,2018-08-01,12,18.55
147689864,3213,2018-08-01,12,0.00
147689865,3213,2018-08-01,12,10.00
147689866,3213,2018-08-01,12,15.64
147689867,3213,2018-08-01,12,4.55
147689868,3213,2018-08-01,12,14.55
147689869,3213,2018-08-01,12,43.64
147689870,3213,2018-08-01,12,9.09
147689871,3213,2018-08-01,12,0.00
147689872,3213,2018-08-01,12,31.82
147813153,3213,2018-08-01,12,-31.82
147813154,3213,2018-08-01,12,10.91
147813155,3213,2018-08-01,12,30.91
147813156,3213,2018-08-01,12,9.09
147813157,3213,2018-08-01,12,31.27
147813158,3213,2018-08-01,12,11.09
147813159,3213,2018-08-01,12,19.09
147813161,3213,2018-08-01,12,10.00
147813162,3213,2018-08-01,12,2.73
147813163,3213,2018-08-01,12,27.36
147813164,3213,2018-08-01,12,21.91
147813165,3213,2018-08-01,12,16.55
147813166,3213,2018-08-01,12,7.73
147813168,3213,2018-08-01,12,23.73
147813169,3213,2018-08-01,12,8.64
147813170,3213,2018-08-01,12,5.00
147813171,3213,2018-08-01,12,17.73
147813172,3213,2018-08-01,12,27.27
147813173,3213,2018-08-01,12,8.45
147813175,3213,2018-08-01,12,27.27
147813176,3213,2018-08-01,12,21.36
147813177,3213,2018-08-01,12,8.64
147813178,3213,2018-08-01,12,28.18
147813179,3213,2018-08-01,12,23.18
147813180,3213,2018-08-01,12,21.36
147813181,3213,2018-08-01,12,24.36
147813182,3213,2018-08-01,12,16.73
147813183,3213,2018-08-01,12,30.36
147813185,3213,2018-08-01,12,0.00
147813186,3213,2018-08-01,12,32.82
147813187,3213,2018-08-01,12,17.27
147813188,3213,2018-08-01,12,6.00
147813189,3213,2018-08-01,12,30.91
147813190,3213,2018-08-01,12,7.91
147813191,3213,2018-08-01,12,12.55
147813192,3213,2018-08-01,12,7.64
147813193,3213,2018-08-01,12,5.00
147813195,3213,2018-08-01,12,9.09
147813196,3213,2018-08-01,12,10.91
147813197,3213,2018-08-01,12,11.27
147813198,3213,2018-08-01,12,7.73
147813199,3213,2018-08-01,12,13.18
147813200,3213,2018-08-01,12,13.64
147813201,3213,2018-08-01,12,21.91
147813202,3213,2018-08-01,12,30.91
147813203,3213,2018-08-01,13,3.64
147813204,3213,2018-08-01,13,4.36
147813205,3213,2018-08-01,13,11.82
147813206,3213,2018-08-01,13,6.64
147813207,3213,2018-08-01,13,4.00
147813208,3213,2018-08-01,13,4.45
147813209,3213,2018-08-01,13,4.00
147813210,3213,2018-08-01,13,4.00
147813211,3213,2018-08-01,12,2.27
147813212,3213,2018-08-01,13,20.18
147813213,3213,2018-08-01,13,33.91
147813214,3213,2018-08-01,13,10.00
147813215,3213,2018-08-01,13,9.55
147813216,3213,2018-08-01,13,14.64
147813217,3213,2018-08-01,13,14.09
147813218,3213,2018-08-01,13,15.45
147813219,3213,2018-08-01,13,28.18
147813220,3213,2018-08-01,13,16.45
147813221,3213,2018-08-01,13,4.18
147813222,3213,2018-08-01,13,6.82
147813223,3213,2018-08-01,13,5.91
147813224,3213,2018-08-01,13,3.00
147813225,3213,2018-08-01,13,4.55
147813226,3213,2018-08-01,13,6.36
147813227,3213,2018-08-01,13,22.00
147813228,3213,2018-08-01,13,4.55
147813229,3213,2018-08-01,13,14.09
147813230,3213,2018-08-01,13,45.00
147813231,3213,2018-08-01,13,11.64
147813232,3213,2018-08-01,13,14.55
147813233,3213,2018-08-01,13,10.91
147813234,3213,2018-08-01,13,0.00
147813235,3213,2018-08-01,13,5.91
147813236,3213,2018-08-01,13,63.64
147813237,3213,2018-08-01,13,26.55
147813238,3213,2018-08-01,13,31.27
147813239,3213,2018-08-01,13,17.27
147813240,3213,2018-08-01,13,36.18
147813241,3213,2018-08-01,13,5.91
147813242,3213,2018-08-01,13,5.00
147813243,3213,2018-08-01,13,17.27
147813244,3213,2018-08-01,13,7.27
147813245,3213,2018-08-01,13,7.73
147813246,3213,2018-08-01,13,72.36
147813247,3213,2018-08-01,13,6.64
147813248,3213,2018-08-01,13,4.00
147813249,3213,2018-08-01,13,2.27
147813250,3213,2018-08-01,13,3.55
147813251,3213,2018-08-01,13,34.45
147813252,3213,2018-08-01,13,4.36
147813253,3213,2018-08-01,13,6.82
147813254,3213,2018-08-01,13,9.09
147813255,3213,2018-08-01,13,55.91
147813256,3213,2018-08-01,13,32.73
147813257,3213,2018-08-01,13,2.27
147813258,3213,2018-08-01,13,31.36
147813259,3213,2018-08-01,13,14.45
147813260,3213,2018-08-01,13,6.82
147924950,3213,2018-08-01,13,5.00
147924951,3213,2018-08-01,13,3.64
147924952,3213,2018-08-01,13,0.00
147924953,3213,2018-08-01,13,37.82
147924954,3213,2018-08-01,13,6.27
147924955,3213,2018-08-01,13,36.82
147924956,3213,2018-08-01,13,7.64
147924957,3213,2018-08-01,13,4.00
147924958,3213,2018-08-01,13,13.64
147924959,3213,2018-08-01,13,3.45
147924960,3213,2018-08-01,13,22.73
147924961,3213,2018-08-01,13,0.00
147924962,3213,2018-08-01,13,13.91
147924963,3213,2018-08-01,13,0.00
147924964,3213,2018-08-01,13,3.18
147924965,3213,2018-08-01,13,9.09
147924966,3213,2018-08-01,13,4.55
147924968,3213,2018-08-01,14,12.82
147924969,3213,2018-08-01,14,15.00
147924970,3213,2018-08-01,14,10.91
147924971,3213,2018-08-01,14,0.00
147924972,3213,2018-08-01,14,5.00
147924973,3213,2018-08-01,14,2.27
147924974,3213,2018-08-01,14,10.27
147924975,3213,2018-08-01,14,9.09
147924976,3213,2018-08-01,14,5.00
147924977,3213,2018-08-01,14,5.91
147924978,3213,2018-08-01,14,8.27
147924979,3213,2018-08-01,14,4.73
147924980,3213,2018-08-01,14,4.73
147924981,3213,2018-08-01,14,4.36
147924982,3213,2018-08-01,14,7.18
147924983,3213,2018-08-01,14,575.00
147924984,3213,2018-08-01,14,27.27
147924985,3213,2018-08-01,14,0.00
147924986,3213,2018-08-01,14,4.36
147924987,3213,2018-08-01,14,4.36
147924988,3213,2018-08-01,14,9.09
147924990,3213,2018-08-01,14,-4.36
148017990,3213,2018-08-01,14,14.27
148017991,3213,2018-08-01,14,12.18
148017992,3213,2018-08-01,14,4.55
148017993,3213,2018-08-01,13,62.82
148017994,3213,2018-08-01,13,10.27
148017995,3213,2018-08-01,13,9.91
148017996,3213,2018-08-01,13,4.00
148017997,3213,2018-08-01,14,6.00
148017998,3213,2018-08-01,14,6.00
148017999,3213,2018-08-01,14,6.00
148018001,3213,2018-08-01,14,9.27
148018002,3213,2018-08-01,14,9.09
148018003,3213,2018-08-01,15,7.18
148018004,3213,2018-08-01,15,5.00
148018005,3213,2018-08-01,15,4.55
148018006,3213,2018-08-01,15,4.55
148018007,3213,2018-08-01,15,41.45
148018008,3213,2018-08-01,15,4.36
148018009,3213,2018-08-01,15,4.55
148018010,3213,2018-08-01,15,4.55
148018011,3213,2018-08-01,15,4.55
148018012,3213,2018-08-01,15,4.55
148018013,3213,2018-08-01,15,6.91
148018014,3213,2018-08-01,15,4.55
148018015,3213,2018-08-01,15,2.27
148018016,3213,2018-08-01,15,4.55
148018017,3213,2018-08-01,15,9.09
148018018,3213,2018-08-01,15,5.00
148018019,3213,2018-08-01,15,9.27
148018020,3213,2018-08-01,15,14.09
148129563,3213,2018-08-01,15,4.73
148129564,3213,2018-08-01,15,18.18
148129565,3213,2018-08-01,15,4.55
148129566,3213,2018-08-01,15,12.18
148129567,3213,2018-08-01,15,5.73
148129568,3213,2018-08-01,16,7.82
148129569,3213,2018-08-01,16,5.82
148129570,3213,2018-08-01,16,4.45
148129571,3213,2018-08-01,16,2.91
148129572,3213,2018-08-01,15,2.27
148129573,3213,2018-08-01,16,2.91
148129574,3213,2018-08-01,15,9.09
148129575,3213,2018-08-01,16,17.82
148129576,3213,2018-08-01,16,5.55
148129577,3213,2018-08-01,16,2.82
148129578,3213,2018-08-01,16,5.82
148129579,3213,2018-08-01,16,2.91
148129580,3213,2018-08-01,16,6.18
