id,item_id,order_id,bar_product_id,qty,total_price
3434216817,NULL,150859920,1009146,6.00,0.00
3434521232,NULL,150898319,1000791,2.00,0.00
3434521233,NULL,150898319,4052028,1.00,90.00
3434521234,NULL,150898319,2795543,1.00,140.00
3434521235,NULL,150898320,1000791,2.00,0.00
3434521236,NULL,150898320,3325863,1.00,95.00
3434521237,NULL,150898320,3326841,1.00,60.00
3434521238,NULL,150898320,3349317,1.00,95.00
3434815278,NULL,150933853,1000791,2.00,0.00
3434815279,NULL,150933853,2785340,1.00,60.00
3434815280,NULL,150933853,2787175,1.00,60.00
3434815281,NULL,150933853,998042,2.00,0.00
3434815282,NULL,150933853,2940811,1.00,325.00
3434815283,NULL,150933853,1709486,1.00,195.00
3434815284,NULL,150933853,998036,1.00,0.00
3434815285,NULL,150933854,1000791,2.00,0.00
3434815286,NULL,150933854,2202823,1.00,120.00
3434815287,NULL,150933854,2229575,1.00,175.00
3434815288,NULL,150933854,3578092,1.00,350.00
3434815289,NULL,150933855,1000791,2.00,0.00
3434815290,NULL,150933855,3420242,1.00,275.00
3434815291,NULL,150933855,2785340,1.00,60.00
3434815292,NULL,150933855,2787175,1.00,60.00
3434815293,NULL,150933855,998042,4.00,0.00
3434815294,NULL,150933855,3359549,1.00,435.00
3434815295,NULL,150933855,2791015,2.00,300.00
3434815296,NULL,150933856,1000791,2.00,0.00
3434815297,NULL,150933856,3407462,1.00,155.00
3434815298,NULL,150933856,2288885,1.00,215.00
3434815299,NULL,150933856,2787175,1.00,60.00
3434815300,NULL,150933856,2670445,1.00,120.00
3435026967,NULL,150959881,1000791,1.00,0.00
3435026968,NULL,150959881,2793819,1.00,135.00
3435506182,NULL,151012170,1000791,2.00,0.00
3435506183,NULL,151012170,2803737,1.00,145.00
3435506184,NULL,151012170,2670520,1.00,105.00
3435506185,NULL,151012170,3352979,1.00,175.00
3435506186,NULL,151012170,1636124,1.00,130.00
3435506187,NULL,151012171,1000791,1.00,0.00
3435506188,NULL,151012171,2793819,1.00,135.00
3436582459,NULL,151137089,1000791,2.00,0.00
3436582460,NULL,151137089,2677226,1.00,100.00
3436582461,NULL,151137089,2670520,1.00,105.00
3436582462,NULL,151137090,1000791,2.00,0.00
3436582463,NULL,151137090,2229000,1.00,145.00
3436582464,NULL,151137090,1588927,1.00,150.00
3436582465,NULL,151137091,1000791,2.00,0.00
3436582466,NULL,151137091,2670443,2.00,230.00
3436582467,NULL,151137091,3352979,1.00,175.00
3436582468,NULL,151137091,2670518,2.00,190.00
3436582469,NULL,151137092,1000791,2.00,0.00
3436582470,NULL,151137092,2671108,1.00,115.00
3436582471,NULL,151137092,2670520,1.00,105.00
3436582472,NULL,151137092,3359549,1.00,435.00
3436582473,NULL,151137092,4054874,1.00,150.00
3436582474,NULL,151137092,1654390,1.00,150.00
3436582475,NULL,151137093,1000791,2.00,0.00
3436582476,NULL,151137093,1588927,1.00,150.00
3436582477,NULL,151137093,2796232,1.00,155.00
3436582478,NULL,151137094,1000791,1.00,0.00
3436582479,NULL,151137094,2754404,1.00,220.00
3436582480,NULL,151137094,1580969,1.00,180.00
3436582481,NULL,151137094,2796269,1.00,85.00
3436582482,NULL,151137095,1000791,2.00,0.00
3436582483,NULL,151137095,2796232,3.00,465.00
3436582484,NULL,151137095,3407595,1.00,265.00
3436582485,NULL,151137095,2204297,1.00,95.00
3436582486,NULL,151137096,1000791,2.00,0.00
3436582487,NULL,151137096,3349610,2.00,140.00
3436582488,NULL,151137097,1000791,1.00,0.00
3436582489,NULL,151137097,3451864,1.00,52.00
3436582490,NULL,151137097,3299246,1.00,76.00
3436582491,NULL,151137098,1000791,2.00,0.00
3436582492,NULL,151137098,2803115,1.00,150.00
3436582493,NULL,151137098,2681293,1.00,70.00
3436582494,NULL,151137099,1000791,1.00,0.00
3436582495,NULL,151137099,2793184,1.00,100.00
3436582496,NULL,151137100,1194597,2.00,70.00
3436582497,NULL,151137101,1000791,1.00,0.00
3436582498,NULL,151137101,3300044,1.00,88.00
3436582499,NULL,151137102,1000791,2.00,0.00
3436582500,NULL,151137102,2228997,1.00,50.00
3436582501,NULL,151137102,3295469,1.00,65.00
3436582502,NULL,151137103,1000791,1.00,0.00
3436582503,NULL,151137103,3297683,1.00,76.00
3436582504,NULL,151137104,1000791,2.00,0.00
3436582505,NULL,151137104,3305622,1.00,70.00
3436582506,NULL,151137104,2222331,1.00,50.00
3436582507,NULL,151137104,3297683,1.00,95.00
3441922983,NULL,151759577,1000791,1.00,0.00
3441922984,NULL,151759577,2229005,1.00,45.00
3442098179,NULL,151778605,1000791,1.00,0.00
3442098180,NULL,151778605,2229005,1.00,45.00
3442221037,NULL,151792187,1000791,2.00,0.00
3442221038,NULL,151792187,2229005,1.00,45.00
3442221039,NULL,151792187,2222331,1.00,50.00
3442221040,NULL,151792187,2222228,2.00,24.00
3442406727,NULL,151813803,1000791,2.00,0.00
3442406729,NULL,151813803,3296255,1.00,110.00
3442406730,NULL,151813803,2222331,1.00,50.00
3442497233,NULL,151824541,1000791,3.00,0.00
3442497249,NULL,151824541,3326841,1.00,60.00
3442497250,NULL,151824541,2222228,2.00,24.00
3442497253,NULL,151824541,2887905,1.00,90.00
3442497254,NULL,151824541,3377748,1.00,95.00
3442497255,NULL,151824541,3296111,1.00,85.00
3442661132,NULL,151845323,1000791,2.00,0.00
3442661134,NULL,151845323,2229005,2.00,90.00
3443011251,NULL,151881935,1000791,1.00,0.00
3443011252,NULL,151881935,2229005,1.00,45.00
3443011253,NULL,151881936,1000791,1.00,0.00
3443011254,NULL,151881936,2222331,1.00,50.00
3443260035,NULL,151912453,1000791,2.00,0.00
3443260039,NULL,151912453,2222331,2.00,100.00
3443260041,NULL,151912453,3349317,1.00,95.00
3443362950,NULL,151923032,1000791,2.00,0.00
3443362951,NULL,151923032,2221433,3.00,135.00
3443362952,NULL,151923032,2222228,2.00,24.00
3443362953,NULL,151923033,1000791,1.00,0.00
3443362954,NULL,151923033,3296111,1.00,85.00
3443362955,NULL,151923034,1000791,1.00,0.00
3443362956,NULL,151923034,2222331,1.00,50.00
3443362957,NULL,151923034,3349317,1.00,95.00
3443362958,NULL,151923034,2221433,1.00,45.00
3443613438,NULL,151951335,1000791,2.00,0.00
3443613449,NULL,151951335,3296255,1.00,110.00
3443703996,NULL,151961481,1000791,3.00,0.00
3443703999,NULL,151961481,3296111,1.00,85.00
3443704001,NULL,151961481,3296257,1.00,80.00
3443704003,NULL,151961481,2222331,1.00,50.00
3459057215,NULL,152161733,1000791,2.00,0.00
3459057225,NULL,152161733,2787175,1.00,60.00
3459057226,NULL,152161733,1000895,1.00,0.00
3459057227,NULL,152161733,1161660,1.00,0.00
3459057228,NULL,152161733,2202814,1.00,195.00
3459057229,NULL,152161733,3188405,1.00,175.00
3459057230,NULL,152161734,1000791,1.00,0.00
3459057231,NULL,152161734,2238906,1.00,190.00
3459057232,NULL,152161734,1161660,1.00,0.00
3459057233,NULL,152161734,1001042,1.00,0.00
3459057234,NULL,152161734,1000863,1.00,0.00
3459143117,NULL,152172058,1000791,2.00,0.00
3459143118,NULL,152172058,2670520,2.00,210.00
3459143119,NULL,152172058,2921929,1.00,195.00
3459143120,NULL,152172059,1000791,1.00,0.00
3459143121,NULL,152172059,1001042,1.00,0.00
3459143122,NULL,152172059,1712545,1.00,0.00
3459143123,NULL,152172059,2238906,1.00,190.00
3459143124,NULL,152172059,1000863,1.00,0.00
3459143125,NULL,152172060,1000791,1.00,0.00
3459143126,NULL,152172060,2238906,1.00,190.00
3459143127,NULL,152172060,1712545,1.00,0.00
3459143128,NULL,152172060,1000860,1.00,0.00
3459143129,NULL,152172060,1000863,1.00,0.00
3459221610,NULL,152178090,1000791,2.00,0.00
3459221611,NULL,152178090,3353993,1.00,145.00
3459221612,NULL,152178090,2796236,1.00,95.00
3459221613,NULL,152178090,1000800,1.00,0.00
3459221614,NULL,152178090,2238906,1.00,190.00
3459221615,NULL,152178090,1191675,1.00,0.00
3459221616,NULL,152178090,1000802,1.00,0.00
3459293897,NULL,152186063,1000791,2.00,0.00
3459293900,NULL,152186063,2238906,2.00,380.00
3459293903,NULL,152186063,1707653,1.00,0.00
3459293918,NULL,152186063,1191675,1.00,0.00
3459293937,NULL,152186063,1000800,1.00,0.00
3459293940,NULL,152186063,1000895,1.00,0.00
3459293943,NULL,152186063,1000802,1.00,0.00
3459293945,NULL,152186063,1000863,1.00,0.00
3459438115,NULL,152203064,1000791,3.00,0.00
3459438130,NULL,152203064,1000895,1.00,0.00
3459438132,NULL,152203064,1006262,1.00,0.00
3459438136,NULL,152203064,1000808,1.00,0.00
3459438140,NULL,152203064,2238906,3.00,570.00
3459438145,NULL,152203064,1712545,2.00,0.00
3459438148,NULL,152203064,1707653,1.00,0.00
3459438151,NULL,152203064,1000809,1.00,0.00
3459438155,NULL,152203064,1000802,1.00,0.00
3459438159,NULL,152203064,1000999,1.00,0.00
3459635294,NULL,152226967,1000791,3.00,0.00
3459635295,NULL,152226967,1000800,3.00,0.00
3459635296,NULL,152226967,998036,1.00,0.00
3459635297,NULL,152226967,1115111,1.00,0.00
3459635298,NULL,152226967,2238906,3.00,570.00
3459635299,NULL,152226967,1161660,1.00,0.00
3459635300,NULL,152226967,1164790,2.00,0.00
3459635301,NULL,152226967,1000999,3.00,0.00
3459635302,NULL,152226967,1000863,2.00,0.00
3459635303,NULL,152226968,1000791,2.00,0.00
3459635304,NULL,152226968,2238906,2.00,380.00
3459635305,NULL,152226968,1191675,1.00,0.00
3459635306,NULL,152226968,1161660,1.00,0.00
3459635307,NULL,152226968,1001042,2.00,0.00
3459635308,NULL,152226968,1000802,1.00,0.00
3459635309,NULL,152226968,1000999,1.00,0.00
3459756930,NULL,152239358,1000791,1.00,0.00
3459756937,NULL,152239358,3296255,1.00,110.00
3459756940,NULL,152239359,1000791,4.00,0.00
3459756942,NULL,152239359,2680210,2.00,0.00
3459756944,NULL,152239359,1164790,1.00,0.00
3459756949,NULL,152239359,1161660,1.00,0.00
3459756951,NULL,152239359,1000800,2.00,0.00
3459756952,NULL,152239359,1000895,1.00,0.00
3459756954,NULL,152239359,1001042,1.00,0.00
3459756956,NULL,152239359,2786240,1.00,60.00
3459756958,NULL,152239359,2238906,1.00,190.00
3459756960,NULL,152239359,1191675,1.00,0.00
3459756967,NULL,152239359,1031194,1.00,0.00
3459756974,NULL,152239359,1000802,4.00,0.00
3459756976,NULL,152239359,1000999,1.00,0.00
3459756978,NULL,152239359,2112764,1.00,35.00
3459756980,NULL,152239360,2238906,2.00,380.00
3459756982,NULL,152239360,1000791,2.00,0.00
3459756984,NULL,152239360,1164790,1.00,0.00
3459756986,NULL,152239360,1191675,1.00,0.00
3459756988,NULL,152239360,1000800,2.00,0.00
3459756990,NULL,152239360,1000802,1.00,0.00
3459756992,NULL,152239360,1000863,1.00,0.00
3459951618,NULL,152262190,1000791,1.00,0.00
3459951619,NULL,152262190,2238906,1.00,190.00
3459951620,NULL,152262190,1161660,1.00,0.00
3459951621,NULL,152262190,1000800,1.00,0.00
3459951622,NULL,152262190,1000863,1.00,0.00
3459951623,NULL,152262191,1000791,2.00,0.00
3459951624,NULL,152262191,2238906,2.00,380.00
3459951625,NULL,152262191,1327057,1.00,0.00
3459951626,NULL,152262191,1000800,1.00,0.00
3459951627,NULL,152262191,1000895,1.00,0.00
3459951628,NULL,152262191,1161660,1.00,0.00
3459951629,NULL,152262191,1000999,2.00,0.00
3459951630,NULL,152262192,1000791,1.00,0.00
3459951631,NULL,152262192,2238906,1.00,190.00
3459951632,NULL,152262192,1006262,1.00,0.00
3459951633,NULL,152262192,1164790,1.00,0.00
3459951634,NULL,152262192,1000802,1.00,0.00
3459951635,NULL,152262193,1000791,2.00,0.00
3459951636,NULL,152262193,2238906,2.00,380.00
3459951637,NULL,152262193,1191675,2.00,0.00
3459951638,NULL,152262193,1000800,2.00,0.00
3459951639,NULL,152262193,1000802,2.00,0.00
3460117477,NULL,152282554,1000791,2.00,0.00
3460117478,NULL,152282554,2670391,3.00,300.00
3460117479,NULL,152282554,2670795,1.00,195.00
3460117480,NULL,152282554,2131037,1.00,175.00
3460117481,NULL,152282555,1000791,2.00,0.00
3460117482,NULL,152282555,2238906,2.00,380.00
3460117483,NULL,152282555,1712545,2.00,0.00
3460117484,NULL,152282555,1000800,2.00,0.00
3460117485,NULL,152282555,1000863,1.00,0.00
3460117486,NULL,152282555,1000802,1.00,0.00
3460401394,NULL,152313979,1000791,6.00,0.00
3460401395,NULL,152313979,2238906,6.00,1140.00
3460401396,NULL,152313979,1075334,4.00,0.00
3460401403,NULL,152313979,1161660,1.00,0.00
3460401404,NULL,152313979,1191675,1.00,0.00
3460401405,NULL,152313979,1000942,5.00,0.00
3460401406,NULL,152313979,1000860,1.00,0.00
3460401407,NULL,152313979,1000999,5.00,0.00
3460401408,NULL,152313979,1000863,1.00,0.00
3460401409,NULL,152313980,1000791,2.00,0.00
3460401410,NULL,152313980,2238906,1.00,190.00
3460401411,NULL,152313980,1164790,1.00,0.00
3460401412,NULL,152313980,1000895,1.00,0.00
3460401413,NULL,152313980,1000802,1.00,0.00
3460401414,NULL,152313980,2787513,1.00,80.00
3460401415,NULL,152313981,1000791,1.00,0.00
3460401416,NULL,152313981,2202815,1.00,165.00
3460401417,NULL,152313981,2787175,1.00,60.00
3460401418,NULL,152313981,3300040,1.00,90.00
3461477928,NULL,152439189,1000791,1.00,0.00
3461477929,NULL,152439189,2222331,1.00,50.00
3461477930,NULL,152439190,1000791,2.00,0.00
3461477931,NULL,152439190,2222331,1.00,50.00
3461477932,NULL,152439190,2786240,1.00,60.00
3461477933,NULL,152439190,998042,1.00,0.00
3461477934,NULL,152439191,1000791,1.00,0.00
3461477935,NULL,152439191,2222331,1.00,50.00
3461477936,NULL,152439191,2222228,1.00,12.00
3461477937,NULL,152439192,1000791,1.00,0.00
3461477938,NULL,152439192,3296111,1.00,85.00
3461477939,NULL,152439193,1000791,2.00,0.00
3461477940,NULL,152439193,3296256,1.00,235.00
3461477941,NULL,152439194,1000791,2.00,0.00
3461477942,NULL,152439194,2594866,1.00,190.00
3461477943,NULL,152439195,1000791,2.00,0.00
3461477944,NULL,152439195,4069910,1.00,1800.00
3461684292,NULL,152461254,1000791,1.00,0.00
3461684293,NULL,152461254,1006829,1.00,300.00
3461684294,NULL,152461255,1000791,1.00,0.00
3461684295,NULL,152461255,3300044,1.00,88.00
3461684296,NULL,152461256,1000791,3.00,0.00
3461684297,NULL,152461256,2788286,1.00,75.00
3461684298,NULL,152461256,1194597,2.00,70.00
3461684299,NULL,152461256,3296463,1.00,60.00
3461684300,NULL,152461256,3295469,1.00,65.00
3461684301,NULL,152461256,3349317,1.00,95.00
3461684302,NULL,152461257,1000791,1.00,0.00
3461684303,NULL,152461257,2670520,1.00,105.00
3461684304,NULL,152461258,1000791,2.00,0.00
3461684305,NULL,152461258,3296111,1.00,85.00
3461684306,NULL,152461258,3296255,1.00,110.00
3463001991,NULL,152573454,1000791,2.00,0.00
3463001992,NULL,152573454,2418542,1.00,225.00
3463001993,NULL,152573455,1000791,2.00,0.00
3463001994,NULL,152573455,3296255,2.00,220.00
3463159237,NULL,152590711,1000791,1.00,0.00
3463159238,NULL,152590711,3296255,1.00,110.00
3463159239,NULL,152590712,1000791,2.00,0.00
3463159240,NULL,152590712,3296256,1.00,235.00
3463159241,NULL,152590713,1000791,2.00,0.00
3463159242,NULL,152590713,2418542,1.00,225.00
3463287843,NULL,152608605,1000791,2.00,0.00
3463287844,NULL,152608605,3296111,1.00,85.00
3463287845,NULL,152608605,2795805,1.00,85.00
3463287846,NULL,152608605,3353993,1.00,145.00
3463361547,NULL,152617188,1000791,1.00,0.00
3463361548,NULL,152617188,3349610,1.00,70.00
3463502158,NULL,152634884,1000791,1.00,0.00
3463502159,NULL,152634884,2675395,1.00,95.00
3463502160,NULL,152634884,3377748,1.00,95.00
3463502161,NULL,152634884,1002298,1.00,0.00
3463502162,NULL,152634885,1000791,2.00,0.00
3463502163,NULL,152634885,2221433,2.00,90.00
3463502164,NULL,152634885,3305622,1.00,70.00
3463502165,NULL,152634885,2229006,1.00,45.00
3463502166,NULL,152634886,1000791,1.00,0.00
3463502167,NULL,152634886,3347146,1.00,115.00
3463637023,NULL,152653702,1000791,2.00,0.00
3463637024,NULL,152653702,3296111,2.00,170.00
3463637025,NULL,152653703,1000791,2.00,0.00
3463637026,NULL,152653703,3296463,1.00,60.00
3463637027,NULL,152653703,3377748,1.00,95.00
3463637028,NULL,152653703,3306140,1.00,130.00
3463710756,NULL,152661377,1000791,2.00,0.00
3463710760,NULL,152661377,3305622,2.00,140.00
3463710761,NULL,152661377,3349317,1.00,95.00
3463790245,NULL,152671018,1000791,2.00,0.00
3463790246,NULL,152671018,3349317,2.00,190.00
3463790247,NULL,152671018,2229013,1.00,40.00
3463790248,NULL,152671018,3296463,1.00,60.00
3464081396,NULL,152706672,1000791,2.00,0.00
3464081397,NULL,152706672,2670766,2.00,230.00
3464081398,NULL,152706672,1002298,2.00,0.00
3464081399,NULL,152706672,2131037,1.00,175.00
3464171187,NULL,152717121,1000791,2.00,0.00
3464171188,NULL,152717121,2670520,2.00,210.00
3464171189,NULL,152717121,2670075,1.00,95.00
3464171190,NULL,152717121,3359105,1.00,175.00
3464171191,NULL,152717121,2202815,1.00,165.00
3464171192,NULL,152717122,1000791,2.00,0.00
3464171193,NULL,152717122,1002300,1.00,0.00
3464171194,NULL,152717122,2803483,1.00,160.00
3464171195,NULL,152717122,2229000,1.00,145.00
3464171196,NULL,152717122,1002306,2.00,0.00
3464171197,NULL,152717122,1002298,2.00,0.00
3464171198,NULL,152717123,1000791,3.00,0.00
3464171199,NULL,152717123,2670766,3.00,345.00
3464171200,NULL,152717123,1002298,3.00,0.00
3464171201,NULL,152717124,1000791,2.00,0.00
3464171202,NULL,152717124,1002300,1.00,0.00
3464171203,NULL,152717124,1002298,2.00,0.00
3464171204,NULL,152717124,2670518,1.00,95.00
3464171205,NULL,152717124,1002306,2.00,0.00
3464171206,NULL,152717125,1000791,2.00,0.00
3464171207,NULL,152717125,2786241,1.00,145.00
3464171208,NULL,152717125,998042,2.00,0.00
3464171209,NULL,152717125,2915889,1.00,380.00
3464171210,NULL,152717125,2288885,1.00,215.00
3464171211,NULL,152717125,1078710,1.00,25.00
3464264007,NULL,152729132,1000791,2.00,0.00
3464264008,NULL,152729132,2670445,1.00,120.00
3464264009,NULL,152729132,2670520,1.00,105.00
3464264010,NULL,152729132,2681293,2.00,140.00
3464264011,NULL,152729132,3407595,1.00,265.00
3464369011,NULL,152742765,1000791,2.00,0.00
3464369017,NULL,152742765,2670319,2.00,350.00
3464369021,NULL,152742765,2786241,1.00,145.00
3464369023,NULL,152742766,1000791,2.00,0.00
3464369025,NULL,152742766,1002298,2.00,0.00
3464369028,NULL,152742766,1002300,1.00,0.00
3464369031,NULL,152742766,2670518,1.00,95.00
3464369033,NULL,152742766,1002306,2.00,0.00
3464576391,NULL,152771209,1000791,2.00,0.00
3464576393,NULL,152771209,3353993,1.00,145.00
3464576394,NULL,152771209,2288885,1.00,215.00
3464576395,NULL,152771209,2924368,1.00,220.00
3464576396,NULL,152771209,2786240,2.00,120.00
3464576397,NULL,152771209,998042,2.00,0.00
3464576398,NULL,152771209,1003234,1.00,0.00
3464869798,NULL,152808040,1000791,2.00,0.00
3464869799,NULL,152808040,2670391,2.00,200.00
3464869800,NULL,152808040,2793819,1.00,135.00
3464869801,NULL,152808040,2793184,2.00,200.00
3464869802,NULL,152808041,1000791,2.00,0.00
3464869803,NULL,152808041,2222331,2.00,100.00
3464869804,NULL,152808041,3300041,1.00,110.00
3464869805,NULL,152808042,1000791,2.00,0.00
3464869806,NULL,152808042,2670445,2.00,240.00
3464869807,NULL,152808042,3360020,1.00,245.00
3464869808,NULL,152808043,1000791,8.00,0.00
3464869809,NULL,152808043,2788432,1.00,140.00
3464869810,NULL,152808043,2798546,3.00,435.00
3464869811,NULL,152808043,2785341,4.00,240.00
3464869812,NULL,152808043,2787175,2.00,120.00
3464869813,NULL,152808043,998042,5.00,0.00
3464869814,NULL,152808043,3198723,1.00,185.00
3464869815,NULL,152808043,3308829,1.00,195.00
3464869816,NULL,152808043,3407595,1.00,265.00
3464869817,NULL,152808043,2288884,1.00,235.00
3464869818,NULL,152808043,1359750,1.00,225.00
3464869819,NULL,152808043,3290656,2.00,370.00
3464869820,NULL,152808043,3453653,1.00,0.00
3464869821,NULL,152808043,4074246,1.00,0.00
3464869822,NULL,152808043,3297683,1.00,95.00
3465169946,NULL,152847128,1000791,4.00,0.00
3465169962,NULL,152847128,2920503,1.00,245.00
3465169964,NULL,152847128,2288884,1.00,235.00
3465169965,NULL,152847128,2212040,2.00,220.00
3465169966,NULL,152847128,3428304,1.00,85.00
3465169968,NULL,152847128,3420242,1.00,275.00
3465169969,NULL,152847128,3300040,1.00,90.00
3465169970,NULL,152847128,1556596,1.00,25.00
3465169971,NULL,152847128,2201272,1.00,115.00
3465169973,NULL,152847128,2222331,1.00,50.00
3465169974,NULL,152847129,1000791,2.00,0.00
3465169975,NULL,152847129,3377748,2.00,190.00
3465169977,NULL,152847129,2798548,4.00,600.00
3465169978,NULL,152847130,1000791,2.00,0.00
3465169979,NULL,152847130,2670520,2.00,210.00
3465169981,NULL,152847130,2803737,1.00,145.00
3465169982,NULL,152847130,2671063,1.00,155.00
3465169983,NULL,152847130,3384482,1.00,95.00
3465169985,NULL,152847131,1000791,2.00,0.00
3465169986,NULL,152847131,2670391,2.00,200.00
3465169987,NULL,152847131,2676286,2.00,190.00
3465169988,NULL,152847131,3360020,1.00,245.00
3465169990,NULL,152847132,1000791,2.00,0.00
3465169991,NULL,152847132,1114238,1.00,60.00
3465169992,NULL,152847132,2785471,1.00,60.00
3465169994,NULL,152847132,998042,1.00,0.00
3465170004,NULL,152847132,3348885,2.00,390.00
3465404494,NULL,152874142,1000791,2.00,0.00
3465404503,NULL,152874142,2229000,2.00,290.00
3465404504,NULL,152874142,2204512,1.00,150.00
3465404505,NULL,152874142,1588927,1.00,150.00
3465404506,NULL,152874143,1000791,3.00,0.00
3465404507,NULL,152874143,2682980,1.00,295.00
3465404508,NULL,152874143,3413382,1.00,130.00
3465404509,NULL,152874143,2670796,3.00,555.00
3465404510,NULL,152874143,998042,3.00,0.00
3465514828,NULL,152888896,1000791,4.00,0.00
3465514829,NULL,152888896,2288884,1.00,235.00
3465514830,NULL,152888896,2920503,1.00,245.00
3465514831,NULL,152888896,1359750,1.00,225.00
3465514832,NULL,152888896,3348885,1.00,195.00
3465514833,NULL,152888896,2670520,1.00,105.00
3465514834,NULL,152888896,2803483,2.00,320.00
3465514835,NULL,152888896,3349610,1.00,70.00
3465514836,NULL,152888896,998036,1.00,0.00
3465514837,NULL,152888896,2803115,1.00,150.00
3465514838,NULL,152888896,2222331,1.00,50.00
3465514839,NULL,152888897,1000791,4.00,0.00
3465514840,NULL,152888897,3357108,1.00,360.00
3465514841,NULL,152888897,3353372,1.00,230.00
3465514842,NULL,152888897,2131037,1.00,175.00
3465514843,NULL,152888897,2683076,1.00,510.00
3465514844,NULL,152888897,2788432,1.00,140.00
3465514845,NULL,152888897,1109617,1.00,60.00
3465514846,NULL,152888897,998042,1.00,0.00
3465514847,NULL,152888898,1000791,6.00,0.00
3465514848,NULL,152888898,2670443,5.00,575.00
3465514849,NULL,152888898,1144103,2.00,380.00
3465514850,NULL,152888898,3356915,1.00,530.00
3465514851,NULL,152888898,3360020,1.00,245.00
3465514852,NULL,152888898,3298240,1.00,195.00
3465514853,NULL,152888898,2787175,1.00,60.00
3465514854,NULL,152888898,998042,3.00,0.00
3465514855,NULL,152888898,1002298,2.00,0.00
3465514856,NULL,152888898,2916234,1.00,465.00
3465514857,NULL,152888898,2670075,1.00,95.00
3465514858,NULL,152888898,2785341,2.00,120.00
3465514859,NULL,152888899,1000791,2.00,0.00
3465514860,NULL,152888899,2670443,4.00,460.00
3465688583,NULL,152908669,1000791,4.00,0.00
3465688596,NULL,152908669,2203195,1.00,145.00
3465688597,NULL,152908669,3201251,1.00,95.00
3465688598,NULL,152908669,2671108,1.00,115.00
3465688599,NULL,152908669,2798547,1.00,160.00
3465688600,NULL,152908673,1000791,2.00,0.00
3465688601,NULL,152908673,2670443,2.00,230.00
3465688602,NULL,152908673,2670518,2.00,190.00
3465688603,NULL,152908673,2940811,1.00,325.00
3465688604,NULL,152908675,1000791,2.00,0.00
3465688605,NULL,152908675,2920503,1.00,245.00
3465688606,NULL,152908675,2921929,1.00,195.00
3465688607,NULL,152908675,998042,2.00,0.00
3465688608,NULL,152908675,2785471,2.00,120.00
3466032220,NULL,152947907,1000791,2.00,0.00
3466032221,NULL,152947907,998042,2.00,0.00
3466032222,NULL,152947907,998036,1.00,0.00
3466032223,NULL,152947907,3366255,1.00,440.00
3466032224,NULL,152947908,1000791,4.00,0.00
3466032225,NULL,152947908,1528488,1.00,150.00
3466032226,NULL,152947908,2670443,3.00,345.00
3466077286,NULL,152953296,1000791,1.00,0.00
3466077287,NULL,152953296,1932250,1.00,350.00
3466077288,NULL,152953296,2803594,1.00,90.00
3466148602,NULL,152962176,1000791,1.00,0.00
3466148603,NULL,152962176,2670520,1.00,105.00
3466148604,NULL,152962177,1000791,2.00,0.00
3466148605,NULL,152962177,2924368,1.00,220.00
3466148606,NULL,152962177,2803737,2.00,290.00
3466148607,NULL,152962178,1000791,1.00,0.00
3466148608,NULL,152962178,2803737,1.00,145.00
3466148609,NULL,152962178,2803594,1.00,90.00
3466148610,NULL,152962178,3325926,2.00,160.00
3466148611,NULL,152962178,1591114,1.00,130.00
3466148612,NULL,152962179,1000791,2.00,0.00
3466148613,NULL,152962179,2605651,1.00,205.00
3466148614,NULL,152962179,998042,2.00,0.00
3466148615,NULL,152962180,1000791,2.00,0.00
3466148616,NULL,152962180,2795804,1.00,160.00
3466148617,NULL,152962180,1654390,1.00,150.00
3466148618,NULL,152962181,1000791,2.00,0.00
3466148619,NULL,152962181,2789105,4.00,520.00
3466148620,NULL,152962182,1000791,3.00,0.00
3466148621,NULL,152962182,1581087,1.00,85.00
3466148622,NULL,152962182,2670391,3.00,300.00
3466148623,NULL,152962182,2670520,7.00,735.00
3466148624,NULL,152962182,2201277,1.00,40.00
3466148626,NULL,152962182,2916233,1.00,485.00
3466148627,NULL,152962182,2787175,2.00,120.00
3466148628,NULL,152962182,998042,2.00,0.00
3466148629,NULL,152962182,1551354,5.00,425.00
3466148630,NULL,152962182,1115111,1.00,0.00
3466148635,NULL,152962182,3300040,1.00,90.00
3466148636,NULL,152962182,1556526,1.00,25.00
3466148637,NULL,152962182,3297528,1.00,105.00
3466148639,NULL,152962183,1000791,6.00,0.00
3466148640,NULL,152962183,3578092,3.00,1050.00
3466148641,NULL,152962183,1636124,2.00,260.00
3466148643,NULL,152962183,998036,3.00,0.00
3466148644,NULL,152962183,998042,11.00,0.00
3466148645,NULL,152962183,2920503,5.00,1225.00
3466148647,NULL,152962183,2786240,1.00,60.00
3466148648,NULL,152962183,2288884,1.00,235.00
3466148649,NULL,152962183,3407461,1.00,450.00
3466148650,NULL,152962183,2796269,2.00,170.00
3466148651,NULL,152962183,2221433,6.00,270.00
3466148652,NULL,152962184,1000791,4.00,0.00
3466148653,NULL,152962184,998042,4.00,0.00
3466148654,NULL,152962184,2240514,1.00,175.00
3466148655,NULL,152962185,1000791,2.00,0.00
3466148656,NULL,152962185,2915889,1.00,380.00
3466148657,NULL,152962185,2786240,2.00,120.00
3466148658,NULL,152962185,998042,2.00,0.00
3466148659,NULL,152962185,2240514,2.00,350.00
3466926028,NULL,153053154,1000791,2.00,0.00
3466926029,NULL,153053154,3353993,1.00,145.00
